METADATA:
Experiment Seed,Subject
4368190,Subject035
Time after setup,46.6614138999721
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,GoNoGo Task
Start Time,86.52008479996584
gonogo START,86.52012020000257,,,,GoNoGo Task,1,Subject035,,,
Go/NoGo Initialized,117.52959509997163,,,,GoNoGo Task,1,Subject035,,,
Stimulus start,118.59873789997073,,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus end,119.86530179996043,noResponse,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus start,120.92603539995616,,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus end,121.93358489999082,noResponse,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus start,122.49467869999353,,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus end,123.25272150000092,noResponse,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus start,124.06365039997036,,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus end,124.82064329995774,noResponse,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus start,125.63157699996373,,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus end,126.38819149998017,False,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus start,127.1994466999895,,,,GoNoGo Task,1,Subject035,,Type: NoGo,
Stimulus end,128.45672299998114,False,,,GoNoGo Task,1,Subject035,,Type: NoGo,
Stimulus start,129.26672709995182,,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus end,130.52519729995402,False,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus start,131.0857990999939,,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus end,131.84291149995988,False,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus start,132.64992219995474,,,,GoNoGo Task,1,Subject035,,Type: NoGo,
Stimulus end,133.91000739997253,True,,,GoNoGo Task,1,Subject035,,Type: NoGo,
Stimulus start,134.72191149997525,,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus end,135.72883869998623,False,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus start,136.78938209998887,,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus end,138.04780749999918,False,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus start,138.85073569999076,,,,GoNoGo Task,1,Subject035,,Type: NoGo,
Stimulus end,139.6140097999596,False,,,GoNoGo Task,1,Subject035,,Type: NoGo,
Stimulus start,140.42519009998068,,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus end,141.1825373999891,False,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus start,142.24313709995477,,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus end,143.25020169996424,False,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus start,144.3106091999798,,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus end,145.3184863999486,False,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus start,146.38036199996714,,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus end,147.63781799998833,False,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus start,148.1982250000001,,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus end,148.9556281999685,False,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus start,150.01579829998082,,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus end,151.27407409995794,False,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus start,152.32732159999432,,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus end,153.59236309997505,False,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus start,154.65522269997746,,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus end,155.9124596999609,False,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus start,156.72245379997185,,,,GoNoGo Task,1,Subject035,,Type: NoGo,
Stimulus end,157.4801993999863,True,,,GoNoGo Task,1,Subject035,,Type: NoGo,
Stimulus start,158.2904727999703,,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus end,159.0482112999889,False,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus start,159.6036030999967,,,,GoNoGo Task,1,Subject035,,Type: NoGo,
Stimulus end,160.86531049996847,True,,,GoNoGo Task,1,Subject035,,Type: NoGo,
Stimulus start,161.91900059999898,,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus end,162.933542499959,False,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus start,163.73857839999255,,,,GoNoGo Task,1,Subject035,,Type: NoGo,
Stimulus end,165.0019913999713,True,,,GoNoGo Task,1,Subject035,,Type: NoGo,
Stimulus start,165.8065132999909,,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus end,166.56912479997845,False,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus start,167.1311374999932,,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus end,168.13902199995937,False,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus start,168.94381329999305,,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus end,169.95589809998637,False,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus start,170.51046979997773,,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus end,171.27363509999122,False,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus start,171.83308149996446,,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus end,172.59145680000074,noResponse,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus start,173.64671039994573,,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus end,174.65966609999305,False,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus start,175.4628587999614,,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus end,176.47786559996894,False,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus start,177.03833939996548,,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus end,178.04581659997348,False,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus start,178.6060660999501,,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus end,179.61368499998935,False,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus start,180.67195839999476,,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus end,181.93230649997713,False,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus start,182.4863417999586,,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus end,183.25007509998977,False,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus start,183.8110166999977,,,,GoNoGo Task,1,Subject035,,Type: NoGo,
Stimulus end,184.56879959994694,False,,,GoNoGo Task,1,Subject035,,Type: NoGo,
Stimulus start,185.12917329999618,,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus end,186.13682269997662,False,,,GoNoGo Task,1,Subject035,,Type: Go,
Stimulus start,186.69480659998953,,,,GoNoGo Task,1,Subject035,,Type: NoGo,
