METADATA:,,,,,,,,,,
Block Runtime,Experiment Seed,Subject,,,,,,,,
ESQ,1113.252825,,Absorption_start,,Experience Sampling Questions,1,4035951,,,Memory Task
ESQ,1117.701563,,Absorption_response,9.5,Experience Sampling Questions,1,4035951,,Marker Started at 9,Memory Task
ESQ,1117.702719,,Self_start,,Experience Sampling Questions,1,4035951,,,Memory Task
ESQ,1124.550359,,Self_response,7,Experience Sampling Questions,1,4035951,,Marker Started at 4,Memory Task
ESQ,1124.550696,,Modality_start,,Experience Sampling Questions,1,4035951,,,Memory Task
ESQ,1133.600879,,Modality_response,4.1,Experience Sampling Questions,1,4035951,,Marker Started at 2,Memory Task
ESQ,1133.60204,,Other_start,,Experience Sampling Questions,1,4035951,,,Memory Task
ESQ,1137.383277,,Other_response,10,Experience Sampling Questions,1,4035951,,Marker Started at 6,Memory Task
ESQ,1137.384399,,Deliberate_start,,Experience Sampling Questions,1,4035951,,,Memory Task
ESQ,1141.400545,,Deliberate_response,10,Experience Sampling Questions,1,4035951,,Marker Started at 3,Memory Task
ESQ,1141.401701,,Focus_start,,Experience Sampling Questions,1,4035951,,,Memory Task
ESQ,1147.082678,,Focus_response,2.6,Experience Sampling Questions,1,4035951,,Marker Started at 2,Memory Task
ESQ,1147.083832,,Knowledge_start,,Experience Sampling Questions,1,4035951,,,Memory Task
ESQ,1152.632597,,Knowledge_response,10,Experience Sampling Questions,1,4035951,,Marker Started at 10,Memory Task
ESQ,1152.633793,,Emotion_start,,Experience Sampling Questions,1,4035951,,,Memory Task
ESQ,1155.300017,,Emotion_response,10,Experience Sampling Questions,1,4035951,,Marker Started at 10,Memory Task
ESQ,1155.300838,,Past_start,,Experience Sampling Questions,1,4035951,,,Memory Task
ESQ,1159.816045,,Past_response,10,Experience Sampling Questions,1,4035951,,Marker Started at 4,Memory Task
ESQ,1159.817218,,Future_start,,Experience Sampling Questions,1,4035951,,,Memory Task
ESQ,1164.416285,,Future_response,1,Experience Sampling Questions,1,4035951,,Marker Started at 7,Memory Task
ESQ,1164.417434,,Detailed_start,,Experience Sampling Questions,1,4035951,,,Memory Task
ESQ,1169.015468,,Detailed_response,9,Experience Sampling Questions,1,4035951,,Marker Started at 9,Memory Task
EXPERIMENT DATA:,Memory Task,,,,,,,,,
Start Time,1169.029873,,,,,,,,,
Memory Task Starting,1169.400708,,,,Memory Task,1,4035951,,,
Memory Prompt Shown,1176.691536,,,,Memory Task,1,4035951,,,
Text Input Submitted,1188.368011,,,,Memory Task,1,4035951,,,
Ready Check Started,1193.380278,,,,Memory Task,1,4035951,,,
Ready Check Ended,1196.966406,,,,Memory Task,1,4035951,,,
Blank Memory Recall Period Started,1216.983332,,,,Memory Task,1,4035951,,,
Blank Memory Recall Period Ended,1217.99895,,,,Memory Task,1,4035951,,,
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,1219.017314,,,,,,,,,
ESQ,1220.642689,,Future_start,,Experience Sampling Questions,1,4035951,,,Memory Task
ESQ,1226.880183,,Future_response,5.6,Experience Sampling Questions,1,4035951,,Marker Started at 8,Memory Task
ESQ,1226.881442,,Emotion_start,,Experience Sampling Questions,1,4035951,,,Memory Task
ESQ,1234.947284,,Emotion_response,9.3,Experience Sampling Questions,1,4035951,,Marker Started at 7,Memory Task
ESQ,1234.948419,,Detailed_start,,Experience Sampling Questions,1,4035951,,,Memory Task
ESQ,1240.162803,,Detailed_response,7.9,Experience Sampling Questions,1,4035951,,Marker Started at 6,Memory Task
ESQ,1240.164032,,Deliberate_start,,Experience Sampling Questions,1,4035951,,,Memory Task
ESQ,1244.130969,,Deliberate_response,6.6,Experience Sampling Questions,1,4035951,,Marker Started at 4,Memory Task
ESQ,1244.132151,,Intrusive_start,,Experience Sampling Questions,1,4035951,,,Memory Task
ESQ,1248.262528,,Intrusive_response,3.7,Experience Sampling Questions,1,4035951,,Marker Started at 8,Memory Task
ESQ,1248.263683,,Self_start,,Experience Sampling Questions,1,4035951,,,Memory Task
ESQ,1251.580575,,Self_response,8.2,Experience Sampling Questions,1,4035951,,Marker Started at 7,Memory Task
ESQ,1251.581723,,Absorption_start,,Experience Sampling Questions,1,4035951,,,Memory Task
ESQ,1255.730753,,Absorption_response,1.9,Experience Sampling Questions,1,4035951,,Marker Started at 3,Memory Task
ESQ,1255.731895,,Other_start,,Experience Sampling Questions,1,4035951,,,Memory Task
ESQ,1259.795593,,Other_response,10,Experience Sampling Questions,1,4035951,,Marker Started at 5,Memory Task
ESQ,1259.796757,,Knowledge_start,,Experience Sampling Questions,1,4035951,,,Memory Task
ESQ,1263.379029,,Knowledge_response,8.6,Experience Sampling Questions,1,4035951,,Marker Started at 10,Memory Task
ESQ,1263.380201,,Modality_start,,Experience Sampling Questions,1,4035951,,,Memory Task
ESQ,1268.495914,,Modality_response,2.4,Experience Sampling Questions,1,4035951,,Marker Started at 10,Memory Task
ESQ,1268.497091,,Problem_start,,Experience Sampling Questions,1,4035951,,,Memory Task
ESQ,1273.113382,,Problem_response,1,Experience Sampling Questions,1,4035951,,Marker Started at 3,Memory Task
ESQ,1273.114494,,Past_start,,Experience Sampling Questions,1,4035951,,,Memory Task
ESQ,1279.479032,,Past_response,9.8,Experience Sampling Questions,1,4035951,,Marker Started at 2,Memory Task
ESQ,1279.480182,,Focus_start,,Experience Sampling Questions,1,4035951,,,Memory Task
ESQ,1287.86268,,Focus_response,2.3,Experience Sampling Questions,1,4035951,,Marker Started at 6,Memory Task
ESQ,1287.863819,,Distracting_start,,Experience Sampling Questions,1,4035951,,,Memory Task
ESQ,1295.212648,,Distracting_response,6,Experience Sampling Questions,1,4035951,,Marker Started at 6,Memory Task
EXPERIMENT DATA:,Movie Task,,,,,,,,,
Start Time,1307.499845,,,,,,,,,
Movie Task Start,1307.499884,,,,Movie Task,1,4035951,,,
Movie Init,1343.025007,,,,Movie Task,1,4035951,,,
Movie Start,1343.025083,,,,Movie Task,1,4035951,,,
Movie End,1472.188746,,,,Movie Task,1,4035951,,,
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,1472.201853,,,,,,,,,
ESQ,1475.673695,,Detailed_start,,Experience Sampling Questions,1,4035951,,,Movie Task
ESQ,1481.555718,,Detailed_response,4.6,Experience Sampling Questions,1,4035951,,Marker Started at 10,Movie Task
ESQ,1481.556927,,Distracting_start,,Experience Sampling Questions,1,4035951,,,Movie Task
ESQ,1485.089076,,Distracting_response,7.1,Experience Sampling Questions,1,4035951,,Marker Started at 6,Movie Task
ESQ,1485.090194,,Other_start,,Experience Sampling Questions,1,4035951,,,Movie Task
ESQ,1489.271934,,Other_response,5.2,Experience Sampling Questions,1,4035951,,Marker Started at 4,Movie Task
ESQ,1489.273059,,Focus_start,,Experience Sampling Questions,1,4035951,,,Movie Task
ESQ,1496.905095,,Focus_response,6.6,Experience Sampling Questions,1,4035951,,Marker Started at 5,Movie Task
ESQ,1496.906217,,Problem_start,,Experience Sampling Questions,1,4035951,,,Movie Task
ESQ,1501.421979,,Problem_response,1.8,Experience Sampling Questions,1,4035951,,Marker Started at 2,Movie Task
ESQ,1501.423132,,Future_start,,Experience Sampling Questions,1,4035951,,,Movie Task
ESQ,1506.038005,,Future_response,1,Experience Sampling Questions,1,4035951,,Marker Started at 4,Movie Task
ESQ,1506.039138,,Modality_start,,Experience Sampling Questions,1,4035951,,,Movie Task
ESQ,1514.255003,,Modality_response,2.6,Experience Sampling Questions,1,4035951,,Marker Started at 5,Movie Task
ESQ,1514.256166,,Deliberate_start,,Experience Sampling Questions,1,4035951,,,Movie Task
ESQ,1519.70494,,Deliberate_response,6.9,Experience Sampling Questions,1,4035951,,Marker Started at 9,Movie Task
ESQ,1519.706153,,Knowledge_start,,Experience Sampling Questions,1,4035951,,,Movie Task
ESQ,1523.820785,,Knowledge_response,6.7,Experience Sampling Questions,1,4035951,,Marker Started at 9,Movie Task
ESQ,1523.821907,,Intrusive_start,,Experience Sampling Questions,1,4035951,,,Movie Task
ESQ,1531.787515,,Intrusive_response,3.8,Experience Sampling Questions,1,4035951,,Marker Started at 7,Movie Task
ESQ,1531.787876,,Absorption_start,,Experience Sampling Questions,1,4035951,,,Movie Task
ESQ,1536.336758,,Absorption_response,5.2,Experience Sampling Questions,1,4035951,,Marker Started at 4,Movie Task
ESQ,1536.33787,,Self_start,,Experience Sampling Questions,1,4035951,,,Movie Task
ESQ,1542.220354,,Self_response,1.1,Experience Sampling Questions,1,4035951,,Marker Started at 6,Movie Task
ESQ,1542.221446,,Emotion_start,,Experience Sampling Questions,1,4035951,,,Movie Task
ESQ,1552.67039,,Emotion_response,6.6,Experience Sampling Questions,1,4035951,,Marker Started at 6,Movie Task
ESQ,1552.671546,,Past_start,,Experience Sampling Questions,1,4035951,,,Movie Task
ESQ,1556.753503,,Past_response,7.8,Experience Sampling Questions,1,4035951,,Marker Started at 8,Movie Task
EXPERIMENT DATA:,Movie Task,,,,,,,,,
Start Time,1556.767459,,,,,,,,,
Movie Task Start,1556.767502,,,,Movie Task,1,4035951,,,
Movie Init,1561.459245,,,,Movie Task,1,4035951,,,
Movie Start,1561.459318,,,,Movie Task,1,4035951,,,
Movie End,1664.849295,,,,Movie Task,1,4035951,,,
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,1664.858659,,,,,,,,,
ESQ,1667.845842,,Future_start,,Experience Sampling Questions,1,4035951,,,Movie Task
ESQ,1671.465681,,Future_response,2,Experience Sampling Questions,1,4035951,,Marker Started at 2,Movie Task
ESQ,1671.46682,,Modality_start,,Experience Sampling Questions,1,4035951,,,Movie Task
ESQ,1677.699996,,Modality_response,5.1,Experience Sampling Questions,1,4035951,,Marker Started at 3,Movie Task
ESQ,1677.700425,,Knowledge_start,,Experience Sampling Questions,1,4035951,,,Movie Task
ESQ,1682.06567,,Knowledge_response,7.9,Experience Sampling Questions,1,4035951,,Marker Started at 3,Movie Task
ESQ,1682.066025,,Distracting_start,,Experience Sampling Questions,1,4035951,,,Movie Task
ESQ,1685.616079,,Distracting_response,1.7,Experience Sampling Questions,1,4035951,,Marker Started at 4,Movie Task
ESQ,1685.617204,,Problem_start,,Experience Sampling Questions,1,4035951,,,Movie Task
ESQ,1689.249827,,Problem_response,1,Experience Sampling Questions,1,4035951,,Marker Started at 5,Movie Task
ESQ,1689.250945,,Self_start,,Experience Sampling Questions,1,4035951,,,Movie Task
ESQ,1694.099304,,Self_response,2.4,Experience Sampling Questions,1,4035951,,Marker Started at 10,Movie Task
ESQ,1694.100403,,Absorption_start,,Experience Sampling Questions,1,4035951,,,Movie Task
ESQ,1699.515989,,Absorption_response,6.9,Experience Sampling Questions,1,4035951,,Marker Started at 3,Movie Task
ESQ,1699.517174,,Intrusive_start,,Experience Sampling Questions,1,4035951,,,Movie Task
ESQ,1704.764955,,Intrusive_response,1,Experience Sampling Questions,1,4035951,,Marker Started at 8,Movie Task
ESQ,1704.765193,,Focus_start,,Experience Sampling Questions,1,4035951,,,Movie Task
ESQ,1709.464546,,Focus_response,1.1,Experience Sampling Questions,1,4035951,,Marker Started at 10,Movie Task
ESQ,1709.464846,,Emotion_start,,Experience Sampling Questions,1,4035951,,,Movie Task
ESQ,1714.380279,,Emotion_response,10,Experience Sampling Questions,1,4035951,,Marker Started at 10,Movie Task
ESQ,1714.38058,,Deliberate_start,,Experience Sampling Questions,1,4035951,,,Movie Task
ESQ,1719.83044,,Deliberate_response,5,Experience Sampling Questions,1,4035951,,Marker Started at 7,Movie Task
ESQ,1719.830687,,Other_start,,Experience Sampling Questions,1,4035951,,,Movie Task
ESQ,1735.114025,,Other_response,4.9,Experience Sampling Questions,1,4035951,,Marker Started at 2,Movie Task
ESQ,1735.114399,,Detailed_start,,Experience Sampling Questions,1,4035951,,,Movie Task
ESQ,1743.364295,,Detailed_response,7.9,Experience Sampling Questions,1,4035951,,Marker Started at 9,Movie Task
ESQ,1743.364536,,Past_start,,Experience Sampling Questions,1,4035951,,,Movie Task
ESQ,1748.080034,,Past_response,1.8,Experience Sampling Questions,1,4035951,,Marker Started at 6,Movie Task
EXPERIMENT DATA:,GoNoGo Task,,,,,,,,,
Start Time,1763.835029,,,,,,,,,
gonogo START,1763.835065,,,,GoNoGo Task,1,4035951,,,
Go/NoGo Initialized,1803.095548,,,,GoNoGo Task,1,4035951,,,
Stimulus start,1803.666206,,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus end,1804.929721,noResponse,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus start,1805.734,,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus end,1806.996316,noResponse,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus start,1808.05153,,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus end,1809.312351,noResponse,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus start,1810.11645,,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus end,1810.879366,noResponse,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus start,1811.441381,,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus end,1812.196551,noResponse,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus start,1813.263555,,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus end,1814.278255,noResponse,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus start,1815.359794,,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus end,1816.362788,noResponse,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus start,1817.416287,,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus end,1818.677724,noResponse,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus start,1819.49057,,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus end,1820.246539,noResponse,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus start,1821.050114,,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus end,1821.812372,noResponse,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus start,1822.368553,,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus end,1823.378506,noResponse,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus start,1824.432351,,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus end,1825.445746,noResponse,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus start,1826.248772,,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus end,1827.512354,noResponse,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus start,1828.068449,,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus end,1829.078441,noResponse,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus start,1829.882493,,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus end,1830.895427,noResponse,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus start,1831.95016,,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus end,1833.212233,noResponse,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus start,1834.022696,,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus end,1834.777858,noResponse,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus start,1835.348115,,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus end,1836.111795,noResponse,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus start,1836.66554,,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus end,1837.678182,noResponse,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus start,1838.232003,,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus end,1839.49498,noResponse,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus start,1840.549457,,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus end,1841.311914,noResponse,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus start,1842.117688,,,,GoNoGo Task,1,4035951,,Type: NoGo,
Stimulus end,1843.127914,TRUE,,,GoNoGo Task,1,4035951,,Type: NoGo,
Stimulus start,1844.182043,,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus end,1845.195017,noResponse,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus start,1846.25695,,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus end,1847.011418,noResponse,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus start,1848.075639,,,,GoNoGo Task,1,4035951,,Type: Go,
Stimulus end,1849.078348,noResponse,,,GoNoGo Task,1,4035951,,Type: Go,
