METADATA:
Experiment Seed,Subject
4368190,Subject035
Time after setup,46.661424799996894
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
 
Runtime Mod,-7
EXPERIMENT DATA:,GoNoGo Task
Start Time,86.52009700000053
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,189.3216482999851
ESQ,214.10856999998214,,Absorption_response,7.499999999999994,Experience Sampling Questions,1,Subject035,,Marker Started at 2,GoNoGo Task
ESQ,225.13384129997576,,Distracting_response,4.000000000000017,Experience Sampling Questions,1,Subject035,,Marker Started at 10,GoNoGo Task
ESQ,230.85516439995263,,Problem_response,5.999999999999998,Experience Sampling Questions,1,Subject035,,Marker Started at 3,GoNoGo Task
ESQ,236.84302729996853,,Sounds_response,1.4999999999999993,Experience Sampling Questions,1,Subject035,,Marker Started at 3,GoNoGo Task
ESQ,245.4158114999882,,Self_response,6.0,Experience Sampling Questions,1,Subject035,,Marker Started at 6,GoNoGo Task
ESQ,252.33957149996422,,Intrusive_response,2.0999999999999983,Experience Sampling Questions,1,Subject035,,Marker Started at 4,GoNoGo Task
ESQ,257.67719529999886,,Images_response,6.9999999999999964,Experience Sampling Questions,1,Subject035,,Marker Started at 6,GoNoGo Task
ESQ,261.7793661999749,,Future_response,3.0,Experience Sampling Questions,1,Subject035,,Marker Started at 3,GoNoGo Task
ESQ,268.0684299999848,,Detailed_response,3.600000000000006,Experience Sampling Questions,1,Subject035,,Marker Started at 7,GoNoGo Task
ESQ,280.94517399999313,,Deliberate_response,5.0000000000000036,Experience Sampling Questions,1,Subject035,,Marker Started at 6,GoNoGo Task
ESQ,286.8157638999983,,Emotion_response,4.099999999999999,Experience Sampling Questions,1,Subject035,,Marker Started at 5,GoNoGo Task
ESQ,292.65401259995997,,Past_response,3.000000000000009,Experience Sampling Questions,1,Subject035,,Marker Started at 8,GoNoGo Task
ESQ,298.54370369995013,,Knowledge_response,8.0,Experience Sampling Questions,1,Subject035,,Marker Started at 8,GoNoGo Task
ESQ,303.4143755999976,,Words_response,4.0,Experience Sampling Questions,1,Subject035,,Marker Started at 4,GoNoGo Task
ESQ,316.074588199961,,Focus_response,1.7999999999999976,Experience Sampling Questions,1,Subject035,,Marker Started at 5,GoNoGo Task
ESQ,320.34446469997056,,Other_response,2.000000000000008,Experience Sampling Questions,1,Subject035,,Marker Started at 8,GoNoGo Task
 
Runtime Mod,-13
EXPERIMENT DATA:,GoNoGo Task
Start Time,320.36163669999223
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,398.9747458999627
ESQ,413.5366071999888,,Problem_response,7.20000000000001,Experience Sampling Questions,1,Subject035,,Marker Started at 10,GoNoGo Task
ESQ,421.62669609999284,,Sounds_response,1.9000000000000044,Experience Sampling Questions,1,Subject035,,Marker Started at 7,GoNoGo Task
ESQ,426.32907879998675,,Detailed_response,7.20000000000001,Experience Sampling Questions,1,Subject035,,Marker Started at 10,GoNoGo Task
ESQ,431.41647060000105,,Emotion_response,4.800000000000018,Experience Sampling Questions,1,Subject035,,Marker Started at 10,GoNoGo Task
ESQ,435.70380659995135,,Intrusive_response,1.4999999999999993,Experience Sampling Questions,1,Subject035,,Marker Started at 3,GoNoGo Task
