METADATA:
Block Runtime,Experiment Seed,Subject
90,2764829,subject028
Time after setup,277.3290882000001
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Zero-Back Task
Start Time,323.34576399996877
0-Back Start,323.3458009000169,,,,Zero-Back Task,1,2764829,,,
NoGoStimulus Start,380.8228334999876,,,,Zero-Back Task,1,2764829,,ZeroBack,
NoGoStimulus End,381.50799429998733,True,,,Zero-Back Task,1,2764829,None,ZeroBack,
NoGoStimulus Start,383.8331758000422,,,,Zero-Back Task,1,2764829,,ZeroBack,
NoGoStimulus End,384.55826740001794,True,,,Zero-Back Task,1,2764829,None,ZeroBack,
NoGoStimulus Start,387.0720642999513,,,,Zero-Back Task,1,2764829,,ZeroBack,
NoGoStimulus End,387.62441150005907,True,,,Zero-Back Task,1,2764829,None,ZeroBack,
NoGoStimulus Start,389.5066578000551,,,,Zero-Back Task,1,2764829,,ZeroBack,
NoGoStimulus End,390.6743504999904,True,,,Zero-Back Task,1,2764829,None,ZeroBack,
NoGoStimulus Start,392.2696048000362,,,,Zero-Back Task,1,2764829,,ZeroBack,
NoGoStimulus End,393.7407745999517,True,,,Zero-Back Task,1,2764829,None,ZeroBack,
NoGoStimulus Start,395.83121169998776,,,,Zero-Back Task,1,2764829,,ZeroBack,
NoGoStimulus End,396.79089830000885,True,,,Zero-Back Task,1,2764829,None,ZeroBack,
ZeroBackStimulus Start,399.11914900003467,,,,Zero-Back Task,1,2764829,,ZeroBack,
ZeroBackStimulus End,401.5094442999689,False,,,Zero-Back Task,1,2764829,left,ZeroBack,
NoGoStimulus Start,404.9945255999919,,,,Zero-Back Task,1,2764829,,ZeroBack,
NoGoStimulus End,405.5404467000626,False,,,Zero-Back Task,1,2764829,left,ZeroBack,
NoGoStimulus Start,408.1498555999715,,,,Zero-Back Task,1,2764829,,ZeroBack,
NoGoStimulus End,408.65805990004446,False,,,Zero-Back Task,1,2764829,left,ZeroBack,
NoGoStimulus Start,411.1722255999921,,,,Zero-Back Task,1,2764829,,ZeroBack,
NoGoStimulus End,411.5413773000473,False,,,Zero-Back Task,1,2764829,right,ZeroBack,
ZeroBackStimulus Start,413.79337089997716,,,,Zero-Back Task,1,2764829,,ZeroBack,
ZeroBackStimulus End,414.94009849999566,False,,,Zero-Back Task,1,2764829,left,ZeroBack,
NoGoStimulus Start,420.0336352000013,,,,Zero-Back Task,1,2764829,,ZeroBack,
NoGoStimulus End,420.57537049998064,False,,,Zero-Back Task,1,2764829,right,ZeroBack,
NoGoStimulus Start,423.34975309995934,,,,Zero-Back Task,1,2764829,,ZeroBack,
