METADATA:
Block Runtime,Experiment Seed,Subject
15,4564791,Enter Name Here
Time after setup,5.6858506000025955
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Two-Back Task
Start Time,24.42210840000189
2-back Task Start,72.93636080000215,,,,Two-Back Task,1,4564791,,,
fixation cross,72.960689800002,,,,Two-Back Task,1,4564791,,,
2-back Trial Start,75.15525440000056,,,,Two-Back Task,1,4564791,,,
Choice presented,75.15530070000023,,,,Two-Back Task,1,4564791,,,
Choice made,79.1699281000001,,,,Two-Back Task,1,4564791,,,
2-back Trial End,79.17002400000274,False,,,Two-Back Task,1,4564791,,,
2-back Trial Start,81.20597500000076,,,,Two-Back Task,1,4564791,,,
Choice presented,81.20601200000237,,,,Two-Back Task,1,4564791,,,
Choice made,85.21901580000122,,,,Two-Back Task,1,4564791,,,
2-back Trial End,85.21908059999987,False,,,Two-Back Task,1,4564791,,,
2-back Trial Start,87.25150310000026,,,,Two-Back Task,1,4564791,,,
Choice presented,87.25155110000196,,,,Two-Back Task,1,4564791,,,
Choice made,91.26761040000201,,,,Two-Back Task,1,4564791,,,
2-back Trial End,91.26766560000033,False,,,Two-Back Task,1,4564791,,,
2-back Trial Start,93.33573250000336,,,,Two-Back Task,1,4564791,,,
Choice presented,93.33576440000252,,,,Two-Back Task,1,4564791,,,
Choice made,97.34968460000164,,,,Two-Back Task,1,4564791,,,
2-back Trial End,97.34974140000122,False,,,Two-Back Task,1,4564791,,,
2-back Trial Start,99.3785867000006,,,,Two-Back Task,1,4564791,,,
Choice presented,99.37862740000128,,,,Two-Back Task,1,4564791,,,
Choice made,103.39233980000063,,,,Two-Back Task,1,4564791,,,
2-back Trial End,103.3923962000008,False,,,Two-Back Task,1,4564791,,,
2-back Task End,105.40633650000018,,,,Two-Back Task,1,4564791,,,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,129.83702900000208
