METADATA:
Experiment Seed,Subject
6989474,subject032
Time after setup,1291.3960158000118
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Zero-Back Task
Start Time,1337.042764600017
0-Back Start,1337.04280190001,,,,Zero-Back Task,1,subject032,,,
NoGoStimulus Start,1400.9265617000055,,,,Zero-Back Task,1,subject032,,ZeroBack,
NoGoStimulus End,1402.2998515000218,True,,,Zero-Back Task,1,subject032,None,ZeroBack,
NoGoStimulus Start,1404.376645900018,,,,Zero-Back Task,1,subject032,,ZeroBack,
NoGoStimulus End,1405.353339000023,True,,,Zero-Back Task,1,subject032,None,ZeroBack,
NoGoStimulus Start,1407.497962399968,,,,Zero-Back Task,1,subject032,,ZeroBack,
NoGoStimulus End,1408.4062071000226,True,,,Zero-Back Task,1,subject032,None,ZeroBack,
ZeroBackStimulus Start,1410.801845400012,,,,Zero-Back Task,1,subject032,,ZeroBack,
ZeroBackStimulus End,1411.4577886000043,True,,,Zero-Back Task,1,subject032,right,ZeroBack,
NoGoStimulus Start,1416.952321699995,,,,Zero-Back Task,1,subject032,,ZeroBack,
NoGoStimulus End,1417.5284900999977,True,,,Zero-Back Task,1,subject032,None,ZeroBack,
NoGoStimulus Start,1419.4408848999883,,,,Zero-Back Task,1,subject032,,ZeroBack,
NoGoStimulus End,1420.5823152000085,True,,,Zero-Back Task,1,subject032,None,ZeroBack,
NoGoStimulus Start,1422.5440214999835,,,,Zero-Back Task,1,subject032,,ZeroBack,
NoGoStimulus End,1423.6347561000148,True,,,Zero-Back Task,1,subject032,None,ZeroBack,
ZeroBackStimulus Start,1424.7367368999985,,,,Zero-Back Task,1,subject032,,ZeroBack,
ZeroBackStimulus End,1425.202087600017,True,,,Zero-Back Task,1,subject032,right,ZeroBack,
NoGoStimulus Start,1431.5254914999823,,,,Zero-Back Task,1,subject032,,ZeroBack,
NoGoStimulus End,1432.7572788000107,True,,,Zero-Back Task,1,subject032,None,ZeroBack,
NoGoStimulus Start,1434.5098669999861,,,,Zero-Back Task,1,subject032,,ZeroBack,
NoGoStimulus End,1435.8090858000214,True,,,Zero-Back Task,1,subject032,None,ZeroBack,
NoGoStimulus Start,1438.2803006999893,,,,Zero-Back Task,1,subject032,,ZeroBack,
NoGoStimulus End,1438.8620932999766,True,,,Zero-Back Task,1,subject032,None,ZeroBack,
NoGoStimulus Start,1441.2360248999903,,,,Zero-Back Task,1,subject032,,ZeroBack,
NoGoStimulus End,1441.9142786000157,True,,,Zero-Back Task,1,subject032,None,ZeroBack,
ZeroBackStimulus Start,1444.1890461000148,,,,Zero-Back Task,1,subject032,,ZeroBack,
ZeroBackStimulus End,1444.666945600009,True,,,Zero-Back Task,1,subject032,left,ZeroBack,
NoGoStimulus Start,1450.163901299995,,,,Zero-Back Task,1,subject032,,ZeroBack,
NoGoStimulus End,1451.0397235999699,True,,,Zero-Back Task,1,subject032,None,ZeroBack,
NoGoStimulus Start,1453.3466881000204,,,,Zero-Back Task,1,subject032,,ZeroBack,
NoGoStimulus End,1454.0909463000135,True,,,Zero-Back Task,1,subject032,None,ZeroBack,
NoGoStimulus Start,1455.8203656999976,,,,Zero-Back Task,1,subject032,,ZeroBack,
NoGoStimulus End,1457.1447507999837,True,,,Zero-Back Task,1,subject032,None,ZeroBack,
NoGoStimulus Start,1459.2990845000022,,,,Zero-Back Task,1,subject032,,ZeroBack,
NoGoStimulus End,1460.1957641000045,True,,,Zero-Back Task,1,subject032,None,ZeroBack,
ZeroBackStimulus Start,1462.3310091000167,,,,Zero-Back Task,1,subject032,,ZeroBack,
ZeroBackStimulus End,1462.7313646000111,True,,,Zero-Back Task,1,subject032,right,ZeroBack,
NoGoStimulus Start,1468.3870747999754,,,,Zero-Back Task,1,subject032,,ZeroBack,
NoGoStimulus End,1469.3194037000067,True,,,Zero-Back Task,1,subject032,None,ZeroBack,
NoGoStimulus Start,1471.5827475999831,,,,Zero-Back Task,1,subject032,,ZeroBack,
NoGoStimulus End,1472.3739405999659,True,,,Zero-Back Task,1,subject032,None,ZeroBack,
NoGoStimulus Start,1473.9878021000186,,,,Zero-Back Task,1,subject032,,ZeroBack,
NoGoStimulus End,1475.4246672000154,True,,,Zero-Back Task,1,subject032,None,ZeroBack,
NoGoStimulus Start,1477.6755628999672,,,,Zero-Back Task,1,subject032,,ZeroBack,
NoGoStimulus End,1478.4769260999747,True,,,Zero-Back Task,1,subject032,None,ZeroBack,
NoGoStimulus Start,1480.0652043999871,,,,Zero-Back Task,1,subject032,,ZeroBack,
NoGoStimulus End,1481.529508000007,True,,,Zero-Back Task,1,subject032,None,ZeroBack,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,1481.5512418000144
ESQ,1489.0942081999965,,Future_start,,Experience Sampling Questions,1,subject032,,,Zero-Back Task
ESQ,1494.9070329999668,,Future_response,1.0,Experience Sampling Questions,1,subject032,,Marker Started at 6,Zero-Back Task
ESQ,1494.908685399976,,Intrusive_start,,Experience Sampling Questions,1,subject032,,,Zero-Back Task
ESQ,1498.8754608000163,,Intrusive_response,1.0,Experience Sampling Questions,1,subject032,,Marker Started at 7,Zero-Back Task
ESQ,1498.87717230001,,Problem_start,,Experience Sampling Questions,1,subject032,,,Zero-Back Task
ESQ,1506.1812925999984,,Problem_response,9.899999999999984,Experience Sampling Questions,1,subject032,,Marker Started at 7,Zero-Back Task
ESQ,1506.1829955999856,,Sounds_start,,Experience Sampling Questions,1,subject032,,,Zero-Back Task
ESQ,1510.2528430999955,,Sounds_response,1.0,Experience Sampling Questions,1,subject032,,Marker Started at 3,Zero-Back Task
ESQ,1510.2543362000142,,Past_start,,Experience Sampling Questions,1,subject032,,,Zero-Back Task
ESQ,1513.6538320999825,,Past_response,7.0,Experience Sampling Questions,1,subject032,,Marker Started at 7,Zero-Back Task
ESQ,1513.6554314999958,,Knowledge_start,,Experience Sampling Questions,1,subject032,,,Zero-Back Task
ESQ,1521.5433084999677,,Knowledge_response,10.0,Experience Sampling Questions,1,subject032,,Marker Started at 8,Zero-Back Task
ESQ,1521.5448433000129,,Emotion_start,,Experience Sampling Questions,1,subject032,,,Zero-Back Task
ESQ,1529.2006649000105,,Emotion_response,10.0,Experience Sampling Questions,1,subject032,,Marker Started at 3,Zero-Back Task
