METADATA:
Experiment Seed,Subject
6989474,subject032
Time after setup,1291.3960288999951
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
 
Runtime Mod,5
EXPERIMENT DATA:,Zero-Back Task
Start Time,1337.0427770999959
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,1481.5512955000158
ESQ,1494.9070329999668,,Future_response,1.0,Experience Sampling Questions,1,subject032,,Marker Started at 6,Zero-Back Task
ESQ,1498.8754608000163,,Intrusive_response,1.0,Experience Sampling Questions,1,subject032,,Marker Started at 7,Zero-Back Task
ESQ,1506.1812925999984,,Problem_response,9.899999999999984,Experience Sampling Questions,1,subject032,,Marker Started at 7,Zero-Back Task
ESQ,1510.2528430999955,,Sounds_response,1.0,Experience Sampling Questions,1,subject032,,Marker Started at 3,Zero-Back Task
ESQ,1513.6538320999825,,Past_response,7.0,Experience Sampling Questions,1,subject032,,Marker Started at 7,Zero-Back Task
ESQ,1521.5433084999677,,Knowledge_response,10.0,Experience Sampling Questions,1,subject032,,Marker Started at 8,Zero-Back Task
ESQ,1529.2006649000105,,Emotion_response,10.0,Experience Sampling Questions,1,subject032,,Marker Started at 3,Zero-Back Task
ESQ,1533.6032455000095,,Words_response,10.0,Experience Sampling Questions,1,subject032,,Marker Started at 5,Zero-Back Task
ESQ,1537.4226153999916,,Self_response,1.0,Experience Sampling Questions,1,subject032,,Marker Started at 2,Zero-Back Task
ESQ,1539.6594537000055,,Absorption_response,1.0,Experience Sampling Questions,1,subject032,,Marker Started at 2,Zero-Back Task
ESQ,1543.9614367000177,,Focus_response,10.0,Experience Sampling Questions,1,subject032,,Marker Started at 10,Zero-Back Task
ESQ,1548.3653925000108,,Deliberate_response,1.0000000000000002,Experience Sampling Questions,1,subject032,,Marker Started at 2,Zero-Back Task
ESQ,1555.5053448000108,,Detailed_response,10.0,Experience Sampling Questions,1,subject032,,Marker Started at 9,Zero-Back Task
ESQ,1560.5080471999827,,Other_response,1.0,Experience Sampling Questions,1,subject032,,Marker Started at 4,Zero-Back Task
ESQ,1567.3479879000224,,Images_response,10.0,Experience Sampling Questions,1,subject032,,Marker Started at 2,Zero-Back Task
ESQ,1572.967877099989,,Distracting_response,1.0,Experience Sampling Questions,1,subject032,,Marker Started at 9,Zero-Back Task
 
Runtime Mod,14
EXPERIMENT DATA:,Zero-Back Task
Start Time,1572.9838396999985
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,1672.6349663999863
ESQ,1677.7835484999814,,Detailed_response,10.0,Experience Sampling Questions,1,subject032,,Marker Started at 8,Zero-Back Task
ESQ,1680.8543139999965,,Knowledge_response,10.0,Experience Sampling Questions,1,subject032,,Marker Started at 6,Zero-Back Task
ESQ,1684.0230489000096,,Past_response,1.0,Experience Sampling Questions,1,subject032,,Marker Started at 7,Zero-Back Task
ESQ,1690.1779259999748,,Distracting_response,1.0,Experience Sampling Questions,1,subject032,,Marker Started at 4,Zero-Back Task
ESQ,1695.3002169000101,,Self_response,1.0,Experience Sampling Questions,1,subject032,,Marker Started at 10,Zero-Back Task
ESQ,1698.3671903000213,,Emotion_response,10.0,Experience Sampling Questions,1,subject032,,Marker Started at 7,Zero-Back Task
ESQ,1703.0546332999947,,Sounds_response,1.0,Experience Sampling Questions,1,subject032,,Marker Started at 9,Zero-Back Task
ESQ,1706.6425187999848,,Problem_response,10.0,Experience Sampling Questions,1,subject032,,Marker Started at 5,Zero-Back Task
