METADATA:,,,,,,,,,,
Block Runtime,Experiment Seed,Subject,,,,,,,,
Stimulus start,3356.611601,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3357.612184,noResponse,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3358.669109,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3359.428895,noResponse,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3360.487429,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3361.745531,noResponse,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3362.30153,,,,GoNoGo Task,1,5644637,,Type: NoGo,
Stimulus end,3363.562003,TRUE,,,GoNoGo Task,1,5644637,,Type: NoGo,
Stimulus start,3364.36443,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3365.378662,noResponse,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3365.930221,,,,GoNoGo Task,1,5644637,,Type: NoGo,
Stimulus end,3366.945195,TRUE,,,GoNoGo Task,1,5644637,,Type: NoGo,
Stimulus start,3367.497211,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3368.761913,noResponse,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3369.563355,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3370.828578,noResponse,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3371.886053,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3372.893585,noResponse,,,GoNoGo Task,1,5644637,,Type: Go,
Go/NoGo Finished,3372.938686,,,,GoNoGo Task,1,5644637,,,
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,3372.944245,,,,,,,,,
ESQ,3375.693742,,Detailed_start,,Experience Sampling Questions,1,5644637,,,GoNoGo Task
ESQ,3381.644187,,Detailed_response,4.8,Experience Sampling Questions,1,5644637,,Marker Started at 10,GoNoGo Task
ESQ,3381.645276,,Absorption_start,,Experience Sampling Questions,1,5644637,,,GoNoGo Task
ESQ,3385.927725,,Absorption_response,8.2,Experience Sampling Questions,1,5644637,,Marker Started at 8,GoNoGo Task
ESQ,3385.928715,,Past_start,,Experience Sampling Questions,1,5644637,,,GoNoGo Task
ESQ,3389.559619,,Past_response,1.8,Experience Sampling Questions,1,5644637,,Marker Started at 5,GoNoGo Task
ESQ,3389.56054,,Self_start,,Experience Sampling Questions,1,5644637,,,GoNoGo Task
ESQ,3392.477595,,Self_response,7.7,Experience Sampling Questions,1,5644637,,Marker Started at 5,GoNoGo Task
ESQ,3392.478597,,Future_start,,Experience Sampling Questions,1,5644637,,,GoNoGo Task
ESQ,3395.676518,,Future_response,7.8,Experience Sampling Questions,1,5644637,,Marker Started at 4,GoNoGo Task
ESQ,3395.677519,,Modality_start,,Experience Sampling Questions,1,5644637,,,GoNoGo Task
ESQ,3398.843643,,Modality_response,10,Experience Sampling Questions,1,5644637,,Marker Started at 7,GoNoGo Task
ESQ,3398.844588,,Knowledge_start,,Experience Sampling Questions,1,5644637,,,GoNoGo Task
ESQ,3404.326454,,Knowledge_response,1.2,Experience Sampling Questions,1,5644637,,Marker Started at 3,GoNoGo Task
ESQ,3404.326911,,Other_start,,Experience Sampling Questions,1,5644637,,,GoNoGo Task
ESQ,3407.960189,,Other_response,2,Experience Sampling Questions,1,5644637,,Marker Started at 2,GoNoGo Task
ESQ,3407.96118,,Distracting_start,,Experience Sampling Questions,1,5644637,,,GoNoGo Task
ESQ,3413.210006,,Distracting_response,6.2,Experience Sampling Questions,1,5644637,,Marker Started at 10,GoNoGo Task
ESQ,3413.210255,,Emotion_start,,Experience Sampling Questions,1,5644637,,,GoNoGo Task
ESQ,3416.743442,,Emotion_response,4,Experience Sampling Questions,1,5644637,,Marker Started at 4,GoNoGo Task
ESQ,3416.744428,,Problem_start,,Experience Sampling Questions,1,5644637,,,GoNoGo Task
ESQ,3419.825993,,Problem_response,9.8,Experience Sampling Questions,1,5644637,,Marker Started at 7,GoNoGo Task
ESQ,3419.827039,,Deliberate_start,,Experience Sampling Questions,1,5644637,,,GoNoGo Task
ESQ,3423.476383,,Deliberate_response,7,Experience Sampling Questions,1,5644637,,Marker Started at 4,GoNoGo Task
ESQ,3423.477317,,Intrusive_start,,Experience Sampling Questions,1,5644637,,,GoNoGo Task
ESQ,3428.009267,,Intrusive_response,9.1,Experience Sampling Questions,1,5644637,,Marker Started at 10,GoNoGo Task
ESQ,3428.010226,,Focus_start,,Experience Sampling Questions,1,5644637,,,GoNoGo Task
ESQ,3431.575269,,Focus_response,6,Experience Sampling Questions,1,5644637,,Marker Started at 6,GoNoGo Task
EXPERIMENT DATA:,GoNoGo Task,,,,,,,,,
Start Time,3431.591484,,,,,,,,,
gonogo START,3431.591531,,,,GoNoGo Task,1,5644637,,,
Go/NoGo Initialized,3448.725059,,,,GoNoGo Task,1,5644637,,,
Stimulus start,3449.777302,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3451.042163,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3452.099228,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3452.859194,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3453.926877,,,,GoNoGo Task,1,5644637,,Type: NoGo,
Stimulus end,3454.942381,TRUE,,,GoNoGo Task,1,5644637,,Type: NoGo,
Stimulus start,3455.503725,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3456.25969,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3457.087668,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3458.092923,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3458.644553,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3459.65891,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3460.219423,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3460.97553,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3462.027857,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3463.291892,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3464.100582,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3465.358739,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3466.410029,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3467.175523,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3467.983841,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3469.241702,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3470.048789,,,,GoNoGo Task,1,5644637,,Type: NoGo,
Stimulus end,3470.808742,TRUE,,,GoNoGo Task,1,5644637,,Type: NoGo,
Stimulus start,3471.620005,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3472.625885,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3473.434619,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3474.441642,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3475.259383,,,,GoNoGo Task,1,5644637,,Type: NoGo,
Stimulus end,3476.275111,FALSE,,,GoNoGo Task,1,5644637,,Type: NoGo,
Stimulus start,3477.335343,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3478.341511,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3479.394152,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3480.65825,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3481.474329,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3482.724846,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3483.527444,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3484.291401,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3485.352031,,,,GoNoGo Task,1,5644637,,Type: NoGo,
Stimulus end,3486.608161,FALSE,,,GoNoGo Task,1,5644637,,Type: NoGo,
Stimulus start,3487.41005,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3488.424792,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3488.977728,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3490.241428,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3490.797996,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3491.558073,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3492.116983,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3493.37384,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3494.425016,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3495.441005,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3495.993027,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3496.757986,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3497.814196,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3499.074442,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3500.138359,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3501.140867,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3501.708421,,,,GoNoGo Task,1,5644637,,Type: NoGo,
Stimulus end,3502.474475,TRUE,,,GoNoGo Task,1,5644637,,Type: NoGo,
Stimulus start,3503.277593,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3504.540659,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3505.59288,,,,GoNoGo Task,1,5644637,,Type: NoGo,
Stimulus end,3506.607559,TRUE,,,GoNoGo Task,1,5644637,,Type: NoGo,
Stimulus start,3507.660108,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3508.673949,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3509.227556,,,,GoNoGo Task,1,5644637,,Type: NoGo,
Stimulus end,3510.240551,FALSE,,,GoNoGo Task,1,5644637,,Type: NoGo,
Stimulus start,3511.292798,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3512.057467,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3513.109417,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3514.373941,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3514.93422,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3516.190317,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3516.996194,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3518.007151,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3518.559307,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3519.573266,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3520.125956,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3521.389089,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3522.200701,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3523.45676,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3524.508979,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3525.523513,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3526.07647,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3526.839281,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3527.649547,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3528.406729,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3528.960944,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3530.22333,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3531.275928,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3532.039127,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3532.595744,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3533.356875,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3534.408869,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3535.673016,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3536.476334,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3537.489704,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3538.554787,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3539.30589,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3540.359332,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3541.372937,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3541.92651,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3542.689728,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus start,3543.249456,,,,GoNoGo Task,1,5644637,,Type: Go,
Stimulus end,3544.006179,FALSE,,,GoNoGo Task,1,5644637,,Type: Go,
Go/NoGo Finished,3544.03452,,,,GoNoGo Task,1,5644637,,,
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,3544.039432,,,,,,,,,
ESQ,3545.917994,,Self_start,,Experience Sampling Questions,1,5644637,,,GoNoGo Task
ESQ,3552.004827,,Self_response,3.5,Experience Sampling Questions,1,5644637,,Marker Started at 9,GoNoGo Task
ESQ,3552.005071,,Emotion_start,,Experience Sampling Questions,1,5644637,,,GoNoGo Task
ESQ,3556.471959,,Emotion_response,5.4,Experience Sampling Questions,1,5644637,,Marker Started at 2,GoNoGo Task
ESQ,3556.4722,,Deliberate_start,,Experience Sampling Questions,1,5644637,,,GoNoGo Task
ESQ,3559.988966,,Deliberate_response,3.4,Experience Sampling Questions,1,5644637,,Marker Started at 10,GoNoGo Task
ESQ,3559.989224,,Future_start,,Experience Sampling Questions,1,5644637,,,GoNoGo Task
ESQ,3564.254762,,Future_response,7.6,Experience Sampling Questions,1,5644637,,Marker Started at 4,GoNoGo Task
ESQ,3564.255012,,Knowledge_start,,Experience Sampling Questions,1,5644637,,,GoNoGo Task
ESQ,3567.604008,,Knowledge_response,4.6,Experience Sampling Questions,1,5644637,,Marker Started at 8,GoNoGo Task
ESQ,3567.604251,,Absorption_start,,Experience Sampling Questions,1,5644637,,,GoNoGo Task
ESQ,3570.521302,,Absorption_response,9,Experience Sampling Questions,1,5644637,,Marker Started at 9,GoNoGo Task
ESQ,3570.521566,,Other_start,,Experience Sampling Questions,1,5644637,,,GoNoGo Task
ESQ,3573.303982,,Other_response,1.3,Experience Sampling Questions,1,5644637,,Marker Started at 3,GoNoGo Task
ESQ,3573.304869,,Past_start,,Experience Sampling Questions,1,5644637,,,GoNoGo Task
ESQ,3576.037629,,Past_response,1.7,Experience Sampling Questions,1,5644637,,Marker Started at 6,GoNoGo Task
ESQ,3576.038139,,Modality_start,,Experience Sampling Questions,1,5644637,,,GoNoGo Task
ESQ,3579.970655,,Modality_response,2,Experience Sampling Questions,1,5644637,,Marker Started at 3,GoNoGo Task
ESQ,3579.971109,,Problem_start,,Experience Sampling Questions,1,5644637,,,GoNoGo Task
ESQ,3583.437763,,Problem_response,7.1,Experience Sampling Questions,1,5644637,,Marker Started at 6,GoNoGo Task
ESQ,3583.438695,,Intrusive_start,,Experience Sampling Questions,1,5644637,,,GoNoGo Task
ESQ,3648.65282,,Intrusive_response,8,Experience Sampling Questions,1,5644637,,Marker Started at 4,GoNoGo Task
ESQ,3648.653892,,Detailed_start,,Experience Sampling Questions,1,5644637,,,GoNoGo Task
ESQ,3655.368974,,Detailed_response,2.1,Experience Sampling Questions,1,5644637,,Marker Started at 7,GoNoGo Task
ESQ,3655.369423,,Distracting_start,,Experience Sampling Questions,1,5644637,,,GoNoGo Task
ESQ,3661.93527,,Distracting_response,7.7,Experience Sampling Questions,1,5644637,,Marker Started at 7,GoNoGo Task
ESQ,3661.936166,,Focus_start,,Experience Sampling Questions,1,5644637,,,GoNoGo Task
ESQ,3668.468583,,Focus_response,5.8,Experience Sampling Questions,1,5644637,,Marker Started at 8,GoNoGo Task
EXPERIMENT DATA:,Memory Task,,,,,,,,,
Start Time,3764.242776,,,,,,,,,
Memory Task Starting,3764.603488,,,,Memory Task,1,5644637,,,
Memory Prompt Shown,3775.174342,,,,Memory Task,1,5644637,,,
Text Input Submitted,3781.734024,,,,Memory Task,1,5644637,,,
Ready Check Started,3785.749729,,,,Memory Task,1,5644637,,,
Ready Check Ended,3787.533284,,,,Memory Task,1,5644637,,,
Blank Memory Recall Period Started,3807.549255,,,,Memory Task,1,5644637,,,
Blank Memory Recall Period Ended,3808.56572,,,,Memory Task,1,5644637,,,
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,3809.584913,,,,,,,,,
ESQ,3813.529818,,Self_start,,Experience Sampling Questions,1,5644637,,,Memory Task
ESQ,3818.312788,,Self_response,8.5,Experience Sampling Questions,1,5644637,,Marker Started at 4,Memory Task
ESQ,3818.313759,,Emotion_start,,Experience Sampling Questions,1,5644637,,,Memory Task
ESQ,3822.063504,,Emotion_response,8.6,Experience Sampling Questions,1,5644637,,Marker Started at 2,Memory Task
ESQ,3822.064435,,Focus_start,,Experience Sampling Questions,1,5644637,,,Memory Task
ESQ,3827.71271,,Focus_response,3.2,Experience Sampling Questions,1,5644637,,Marker Started at 10,Memory Task
ESQ,3827.713619,,Knowledge_start,,Experience Sampling Questions,1,5644637,,,Memory Task
ESQ,3834.079975,,Knowledge_response,10,Experience Sampling Questions,1,5644637,,Marker Started at 5,Memory Task
ESQ,3834.080952,,Deliberate_start,,Experience Sampling Questions,1,5644637,,,Memory Task
ESQ,3840.612744,,Deliberate_response,9.1,Experience Sampling Questions,1,5644637,,Marker Started at 2,Memory Task
ESQ,3840.613686,,Intrusive_start,,Experience Sampling Questions,1,5644637,,,Memory Task
ESQ,3844.329921,,Intrusive_response,2.5,Experience Sampling Questions,1,5644637,,Marker Started at 4,Memory Task
ESQ,3844.330926,,Other_start,,Experience Sampling Questions,1,5644637,,,Memory Task
ESQ,3846.612675,,Other_response,10,Experience Sampling Questions,1,5644637,,Marker Started at 10,Memory Task
ESQ,3846.613605,,Detailed_start,,Experience Sampling Questions,1,5644637,,,Memory Task
ESQ,3849.545211,,Detailed_response,9.2,Experience Sampling Questions,1,5644637,,Marker Started at 8,Memory Task
ESQ,3849.545451,,Distracting_start,,Experience Sampling Questions,1,5644637,,,Memory Task
ESQ,3854.195249,,Distracting_response,2.4,Experience Sampling Questions,1,5644637,,Marker Started at 6,Memory Task
ESQ,3854.195494,,Future_start,,Experience Sampling Questions,1,5644637,,,Memory Task
ESQ,3858.328187,,Future_response,1.6,Experience Sampling Questions,1,5644637,,Marker Started at 10,Memory Task
ESQ,3858.328435,,Absorption_start,,Experience Sampling Questions,1,5644637,,,Memory Task
ESQ,3861.795618,,Absorption_response,10,Experience Sampling Questions,1,5644637,,Marker Started at 2,Memory Task
ESQ,3861.795864,,Problem_start,,Experience Sampling Questions,1,5644637,,,Memory Task
ESQ,3864.796613,,Problem_response,3,Experience Sampling Questions,1,5644637,,Marker Started at 3,Memory Task
ESQ,3864.79685,,Past_start,,Experience Sampling Questions,1,5644637,,,Memory Task
ESQ,3867.378074,,Past_response,10,Experience Sampling Questions,1,5644637,,Marker Started at 9,Memory Task
ESQ,3867.378325,,Modality_start,,Experience Sampling Questions,1,5644637,,,Memory Task
ESQ,3870.89498,,Modality_response,1,Experience Sampling Questions,1,5644637,,Marker Started at 7,Memory Task
EXPERIMENT DATA:,Memory Task,,,,,,,,,
Start Time,3870.908108,,,,,,,,,
Memory Task Starting,3871.267558,,,,Memory Task,1,5644637,,,
Memory Prompt Shown,3876.435489,,,,Memory Task,1,5644637,,,
Text Input Submitted,3878.463781,,,,Memory Task,1,5644637,,,
Ready Check Started,3882.467374,,,,Memory Task,1,5644637,,,
Ready Check Ended,3884.763269,,,,Memory Task,1,5644637,,,
Blank Memory Recall Period Started,3904.778007,,,,Memory Task,1,5644637,,,
Blank Memory Recall Period Ended,3905.795098,,,,Memory Task,1,5644637,,,
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,3906.81523,,,,,,,,,
ESQ,3910.576961,,Problem_start,,Experience Sampling Questions,1,5644637,,,Memory Task
ESQ,3917.127369,,Problem_response,10,Experience Sampling Questions,1,5644637,,Marker Started at 2,Memory Task
ESQ,3917.128345,,Deliberate_start,,Experience Sampling Questions,1,5644637,,,Memory Task
ESQ,3918.160642,,Deliberate_response,2,Experience Sampling Questions,1,5644637,,Marker Started at 2,Memory Task
ESQ,3918.16111,,Absorption_start,,Experience Sampling Questions,1,5644637,,,Memory Task
ESQ,3928.110253,,Absorption_response,7.3,Experience Sampling Questions,1,5644637,,Marker Started at 9,Memory Task
ESQ,3928.110521,,Past_start,,Experience Sampling Questions,1,5644637,,,Memory Task
ESQ,3931.51034,,Past_response,1.6,Experience Sampling Questions,1,5644637,,Marker Started at 8,Memory Task
ESQ,3931.511273,,Knowledge_start,,Experience Sampling Questions,1,5644637,,,Memory Task
ESQ,3934.376428,,Knowledge_response,10,Experience Sampling Questions,1,5644637,,Marker Started at 8,Memory Task
ESQ,3934.377358,,Detailed_start,,Experience Sampling Questions,1,5644637,,,Memory Task
ESQ,3937.677661,,Detailed_response,10,Experience Sampling Questions,1,5644637,,Marker Started at 2,Memory Task
ESQ,3937.678584,,Other_start,,Experience Sampling Questions,1,5644637,,,Memory Task
ESQ,3941.292632,,Other_response,10,Experience Sampling Questions,1,5644637,,Marker Started at 9,Memory Task
ESQ,3941.29362,,Self_start,,Experience Sampling Questions,1,5644637,,,Memory Task
ESQ,3943.893896,,Self_response,9.9,Experience Sampling Questions,1,5644637,,Marker Started at 6,Memory Task
ESQ,3943.894849,,Emotion_start,,Experience Sampling Questions,1,5644637,,,Memory Task
ESQ,3948.509639,,Emotion_response,3.8,Experience Sampling Questions,1,5644637,,Marker Started at 6,Memory Task
ESQ,3948.510584,,Focus_start,,Experience Sampling Questions,1,5644637,,,Memory Task
ESQ,3954.175582,,Focus_response,6.6,Experience Sampling Questions,1,5644637,,Marker Started at 5,Memory Task
ESQ,3954.176603,,Distracting_start,,Experience Sampling Questions,1,5644637,,,Memory Task
ESQ,3959.126318,,Distracting_response,3.4,Experience Sampling Questions,1,5644637,,Marker Started at 10,Memory Task
ESQ,3959.127317,,Intrusive_start,,Experience Sampling Questions,1,5644637,,,Memory Task
ESQ,3960.159491,,Intrusive_response,9,Experience Sampling Questions,1,5644637,,Marker Started at 9,Memory Task
ESQ,3960.160491,,Future_start,,Experience Sampling Questions,1,5644637,,,Memory Task
ESQ,3968.942351,,Future_response,3,Experience Sampling Questions,1,5644637,,Marker Started at 3,Memory Task
ESQ,3968.943365,,Modality_start,,Experience Sampling Questions,1,5644637,,,Memory Task
ESQ,3974.62539,,Modality_response,3,Experience Sampling Questions,1,5644637,,Marker Started at 3,Memory Task
EXPERIMENT DATA:,Reading Task,,,,,,,,,
Start Time,3974.655105,,,,,,,,,
Reading start,3974.662902,,,,Reading Task,1,5644637,,,
Reading trial start,3979.774973,,,,Reading Task,1,5644637,,"['Drinking', 'water', 'is often', 'collected', 'at springs,', 'extracted', 'from', 'artificial', 'wells', 'in the', 'ground,', 'or pumped', 'from', 'lakes and', 'rivers.']",
Reading trial ended,3994.342279,,,,Reading Task,1,5644637,,,
Reading trial start,3994.361276,,,,Reading Task,1,5644637,,"['Some', 'rope', 'is still', 'made ', 'from', 'natural', 'fibres,', 'like coir', 'and sisal,', 'despite the ', 'dominance', 'of synthetic', 'fibres', 'such as', 'nylon.']",
Reading trial ended,4008.924345,,,,Reading Task,1,5644637,,,
Reading trial start,4008.940752,,,,Reading Task,1,5644637,,"['Horses', 'can', 'perform a', 'number of', 'mental', 'challenges', 'that include', 'food', 'procurement', 'and', 'identification', 'of individuals', 'within', 'a social', 'system.']",
Reading trial ended,4023.506667,,,,Reading Task,1,5644637,,,
Reading trial start,4023.520393,,,,Reading Task,1,5644637,,"['During the', 'heat of', 'the day,', 'mosquitoes', 'rest in', 'a cool', 'place', 'and', 'wait', 'till', 'evening', 'to', 'hunt', 'for', 'food.']",
Reading trial ended,4038.072702,,,,Reading Task,1,5644637,,,
Reading trial start,4038.090392,,,,Reading Task,1,5644637,,"['Cotton', 'farmers in', 'developing', 'countries', 'accept', 'a low', 'price', 'for their', 'produce,', 'otherwise', 'it is', 'difficult to', 'compete with', 'developed', 'countries.']",
Reading trial ended,4052.655627,,,,Reading Task,1,5644637,,,
Reading trial start,4052.672755,,,,Reading Task,1,5644637,,"['Film is', 'considered', 'to be', 'an important', 'art', 'form,', 'a source', 'of', 'popular', 'entertainment,', 'and a', 'medium', 'for', 'educating', 'citizens.']",
Reading trial ended,4067.238738,,,,Reading Task,1,5644637,,,
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,4067.242459,,,,,,,,,
ESQ,4069.23514,,Focus_start,,Experience Sampling Questions,1,5644637,,,Reading Task
ESQ,4072.755987,,Focus_response,1,Experience Sampling Questions,1,5644637,,Marker Started at 5,Reading Task
ESQ,4072.756874,,Absorption_start,,Experience Sampling Questions,1,5644637,,,Reading Task
ESQ,4078.989011,,Absorption_response,5.4,Experience Sampling Questions,1,5644637,,Marker Started at 9,Reading Task
ESQ,4078.989543,,Future_start,,Experience Sampling Questions,1,5644637,,,Reading Task
ESQ,4081.971943,,Future_response,1.8,Experience Sampling Questions,1,5644637,,Marker Started at 6,Reading Task
ESQ,4081.972952,,Self_start,,Experience Sampling Questions,1,5644637,,,Reading Task
ESQ,4082.989123,,Self_response,10,Experience Sampling Questions,1,5644637,,Marker Started at 10,Reading Task
ESQ,4082.989967,,Problem_start,,Experience Sampling Questions,1,5644637,,,Reading Task
ESQ,4088.25525,,Problem_response,4,Experience Sampling Questions,1,5644637,,Marker Started at 8,Reading Task
ESQ,4088.256252,,Past_start,,Experience Sampling Questions,1,5644637,,,Reading Task
ESQ,4094.039066,,Past_response,4,Experience Sampling Questions,1,5644637,,Marker Started at 4,Reading Task
ESQ,4094.040063,,Detailed_start,,Experience Sampling Questions,1,5644637,,,Reading Task
ESQ,4098.604918,,Detailed_response,6.8,Experience Sampling Questions,1,5644637,,Marker Started at 2,Reading Task
ESQ,4098.605942,,Intrusive_start,,Experience Sampling Questions,1,5644637,,,Reading Task
ESQ,4101.354851,,Intrusive_response,3,Experience Sampling Questions,1,5644637,,Marker Started at 3,Reading Task
ESQ,4101.355874,,Deliberate_start,,Experience Sampling Questions,1,5644637,,,Reading Task
ESQ,4104.371843,,Deliberate_response,4,Experience Sampling Questions,1,5644637,,Marker Started at 4,Reading Task
ESQ,4104.372848,,Knowledge_start,,Experience Sampling Questions,1,5644637,,,Reading Task
ESQ,4107.154623,,Knowledge_response,2,Experience Sampling Questions,1,5644637,,Marker Started at 2,Reading Task
ESQ,4107.15559,,Distracting_start,,Experience Sampling Questions,1,5644637,,,Reading Task
ESQ,4110.321846,,Distracting_response,2.8,Experience Sampling Questions,1,5644637,,Marker Started at 7,Reading Task
ESQ,4110.322773,,Other_start,,Experience Sampling Questions,1,5644637,,,Reading Task
ESQ,4116.654783,,Other_response,1,Experience Sampling Questions,1,5644637,,Marker Started at 5,Reading Task
