METADATA:
Experiment Seed,Subject
3320932,subject29
Time after setup,12.163855899998453
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Friend Task
Start Time,37.84584029999678
Self_Task_Start,60.31898759998148,,,,Friend Task,1,subject29,,,
Start_of_dependable,64.38166129999445,,,,Friend Task,1,subject29,,,
End_of_dependable,66.900067199982,,,,Friend Task,1,subject29,right,,
Start_of_excited,70.95339549999335,,,,Friend Task,1,subject29,,,
End_of_excited,71.67065629997524,,,,Friend Task,1,subject29,right,,
Start_of_insincere,75.74075430000084,,,,Friend Task,1,subject29,,,
End_of_insincere,76.64136749997851,,,,Friend Task,1,subject29,left,,
Start_of_cowardly,80.71141629997874,,,,Friend Task,1,subject29,,,
End_of_cowardly,81.37838519999059,,,,Friend Task,1,subject29,left,,
Start_of_shy,85.44849169999361,,,,Friend Task,1,subject29,,,
End_of_shy,86.43311859999085,,,,Friend Task,1,subject29,left,,
Start_of_oversensitive,90.48575359999086,,,,Friend Task,1,subject29,,,
End_of_oversensitive,91.56986889999826,,,,Friend Task,1,subject29,left,,
Start_of_unpunctual,95.62321919997339,,,,Friend Task,1,subject29,,,
End_of_unpunctual,96.89074259999325,,,,Friend Task,1,subject29,left,,
Start_of_unhealthy,100.96089499999653,,,,Friend Task,1,subject29,,,
End_of_unhealthy,101.74465519998921,,,,Friend Task,1,subject29,left,,
Start_of_quarrelsome,105.81450859998586,,,,Friend Task,1,subject29,,,
End_of_quarrelsome,106.54844539999613,,,,Friend Task,1,subject29,left,,
Start_of_gossipy,110.61866259999806,,,,Friend Task,1,subject29,,,
End_of_gossipy,111.65258080000058,,,,Friend Task,1,subject29,right,,
Start_of_broad-minded,115.72243619998335,,,,Friend Task,1,subject29,,,
End_of_broad-minded,117.20704049998312,,,,Friend Task,1,subject29,right,,
Start_of_cruel,121.27691009998671,,,,Friend Task,1,subject29,,,
End_of_cruel,122.04445209997357,,,,Friend Task,1,subject29,left,,
Start_of_fearful,126.09753899998032,,,,Friend Task,1,subject29,,,
End_of_fearful,126.89801799997804,,,,Friend Task,1,subject29,left,,
Start_of_unemotional,130.95124649998615,,,,Friend Task,1,subject29,,,
End_of_unemotional,131.80222689997754,,,,Friend Task,1,subject29,left,,
Start_of_depressed,135.87185399999726,,,,Friend Task,1,subject29,,,
End_of_depressed,136.47252109998954,,,,Friend Task,1,subject29,left,,
Start_of_unintelligent,140.54245919999084,,,,Friend Task,1,subject29,,,
End_of_unintelligent,141.15943139998126,,,,Friend Task,1,subject29,left,,
Start_of_ambitious,145.21284909997485,,,,Friend Task,1,subject29,,,
End_of_ambitious,146.08108749997336,,,,Friend Task,1,subject29,right,,
Start_of_possessive,150.1501072999963,,,,Friend Task,1,subject29,,,
End_of_possessive,150.65027569999802,,,,Friend Task,1,subject29,right,,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,151.1754156999814
ESQ,158.35526609999943,,Deliberate_start,,Experience Sampling Questions,1,subject29,,,Friend Task
ESQ,170.9008733999799,,Deliberate_response,5.100000000000001,Experience Sampling Questions,1,subject29,,Marker Started at 3,Friend Task
ESQ,170.90261259998078,,Past_start,,Experience Sampling Questions,1,subject29,,,Friend Task
ESQ,182.76034419998177,,Past_response,6.699999999999994,Experience Sampling Questions,1,subject29,,Marker Started at 5,Friend Task
ESQ,182.762052999984,,Problem_start,,Experience Sampling Questions,1,subject29,,,Friend Task
ESQ,190.90075029997388,,Problem_response,1.0,Experience Sampling Questions,1,subject29,,Marker Started at 9,Friend Task
ESQ,190.9024557999801,,Intrusive_start,,Experience Sampling Questions,1,subject29,,,Friend Task
