METADATA:
Block Runtime,Experiment Seed,Subject
15,2421475,Enter Name Here
Time after setup,1.25162679999994
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Two-Back Task
Start Time,6.178824499998882
2-back Task Start,3.1135184000013396,,,,Two-Back Task,1,2421475,,,
fixation cross,3.136006200002157,,,,Two-Back Task,1,2421475,,,
2-back Trial Start,5.2117823000007775,,,,Two-Back Task,1,2421475,,,
Choice presented,5.211818899999344,,,,Two-Back Task,1,2421475,,,
Choice made,9.227045700001327,,,,Two-Back Task,1,2421475,,,
2-back Trial End,9.227096300000994,False,,,Two-Back Task,1,2421475,,,
2-back Task End,11.238108100002137,,,,Two-Back Task,1,2421475,,,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,17.42529039999863
