METADATA:
Experiment Seed,Subject
8012676,subject050
Time after setup,840.551796899992
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Hard Math Task
Start Time,870.3048200000194
Math Task Start,916.0098053999827,,,,Hard Math Task,1,subject050,,,
fixation cross,916.0218519999762,,,,Hard Math Task,1,subject050,,,
Math Trial Start,918.0716381000238,,,,Hard Math Task,1,subject050,,,
Choice presented,918.0894955999684,,,,Hard Math Task,1,subject050,,,
Choice made,923.5417254000204,,,,Hard Math Task,1,subject050,,,
Math Trial End,923.5417567999684,False,,,Hard Math Task,1,subject050,,,
Math Trial Start,925.5755828000256,,,,Hard Math Task,1,subject050,,,
Choice presented,925.5962244999828,,,,Hard Math Task,1,subject050,,,
Choice made,928.2624178999686,,,,Hard Math Task,1,subject050,,,
Math Trial End,928.2624991000048,True,,,Hard Math Task,1,subject050,,,
Math Trial End,928.2625374000054,True,,,Hard Math Task,1,subject050,,,
Math Trial Start,930.2938682999811,,,,Hard Math Task,1,subject050,,,
Choice presented,930.299401599972,,,,Hard Math Task,1,subject050,,,
Choice made,933.1829192999867,,,,Hard Math Task,1,subject050,,,
Math Trial End,933.1829845000175,True,,,Hard Math Task,1,subject050,,,
Math Trial End,933.1830212000059,True,,,Hard Math Task,1,subject050,,,
Math Trial Start,935.2129802000127,,,,Hard Math Task,1,subject050,,,
Choice presented,935.2200185999973,,,,Hard Math Task,1,subject050,,,
Choice made,937.8697332000011,,,,Hard Math Task,1,subject050,,,
Math Trial End,937.869762199989,True,,,Hard Math Task,1,subject050,,,
Math Trial End,937.8697764999815,True,,,Hard Math Task,1,subject050,,,
Math Trial Start,939.8986798999831,,,,Hard Math Task,1,subject050,,,
Choice presented,939.9068602999905,,,,Hard Math Task,1,subject050,,,
Choice made,941.7896394999698,,,,Hard Math Task,1,subject050,,,
Math Trial End,941.7896695000236,True,,,Hard Math Task,1,subject050,,,
Math Trial End,941.78968300001,True,,,Hard Math Task,1,subject050,,,
Math Trial Start,943.8156425000052,,,,Hard Math Task,1,subject050,,,
Choice presented,943.8264855999732,,,,Hard Math Task,1,subject050,,,
Choice made,945.7429608000093,,,,Hard Math Task,1,subject050,,,
Math Trial End,945.7430443000048,True,,,Hard Math Task,1,subject050,,,
Math Trial End,945.7430830000085,True,,,Hard Math Task,1,subject050,,,
