METADATA:
Block Runtime,Experiment Seed,Subject
90,5305390,subject020
Time after setup,8.485543799994048
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Easy Math Task
Start Time,47.83896200003801
Math Task Start,54.19235069997376,,,,Easy Math Task,1,5305390,,,
fixation cross,54.20505669998238,,,,Easy Math Task,1,5305390,,,
Math Trial Start,56.244527800008655,,,,Easy Math Task,1,5305390,,,
Choice presented,56.26120029995218,,,,Easy Math Task,1,5305390,,,
Choice made,58.77629829995567,,,,Easy Math Task,1,5305390,,,
Math Trial End,58.776391899969894,True,,,Easy Math Task,1,5305390,,,
Math Trial End,58.77644019998843,True,,,Easy Math Task,1,5305390,,,
Math Trial Start,60.80785589996958,,,,Easy Math Task,1,5305390,,,
Choice presented,60.82751999999164,,,,Easy Math Task,1,5305390,,,
Choice made,62.85949679999612,,,,Easy Math Task,1,5305390,,,
Math Trial End,62.85963219997939,True,,,Easy Math Task,1,5305390,,,
Math Trial End,62.859685399977025,True,,,Easy Math Task,1,5305390,,,
Math Trial Start,64.8893962999573,,,,Easy Math Task,1,5305390,,,
Choice presented,64.89436209999258,,,,Easy Math Task,1,5305390,,,
Choice made,66.71024519996718,,,,Easy Math Task,1,5305390,,,
Math Trial End,66.71027939999476,True,,,Easy Math Task,1,5305390,,,
Math Trial End,66.71029409999028,True,,,Easy Math Task,1,5305390,,,
Math Trial Start,68.74019899999257,,,,Easy Math Task,1,5305390,,,
Choice presented,68.74344349995954,,,,Easy Math Task,1,5305390,,,
Choice made,70.50918870000169,,,,Easy Math Task,1,5305390,,,
Math Trial End,70.50931259995559,True,,,Easy Math Task,1,5305390,,,
Math Trial End,70.50936739996541,True,,,Easy Math Task,1,5305390,,,
Math Trial Start,72.54162519995589,,,,Easy Math Task,1,5305390,,,
Choice presented,72.56074449996231,,,,Easy Math Task,1,5305390,,,
Choice made,74.39204679999966,,,,Easy Math Task,1,5305390,,,
Math Trial End,74.39209979999578,True,,,Easy Math Task,1,5305390,,,
Math Trial End,74.39211620000424,True,,,Easy Math Task,1,5305390,,,
Math Trial Start,76.42086589999963,,,,Easy Math Task,1,5305390,,,
Choice presented,76.42722730000969,,,,Easy Math Task,1,5305390,,,
Choice made,78.25892059999751,,,,Easy Math Task,1,5305390,,,
Math Trial End,78.25902820000192,True,,,Easy Math Task,1,5305390,,,
Math Trial End,78.25908190000337,True,,,Easy Math Task,1,5305390,,,
Math Trial Start,80.28868649998913,,,,Easy Math Task,1,5305390,,,
Choice presented,80.29373129998567,,,,Easy Math Task,1,5305390,,,
Choice made,82.1080554999644,,,,Easy Math Task,1,5305390,,,
Math Trial End,82.10808649996761,True,,,Easy Math Task,1,5305390,,,
Math Trial End,82.10810029995628,True,,,Easy Math Task,1,5305390,,,
Math Trial Start,84.13887799996883,,,,Easy Math Task,1,5305390,,,
Choice presented,84.14380299998447,,,,Easy Math Task,1,5305390,,,
