METADATA:
Block Runtime,Experiment Seed,Subject
90,1865814,subject024
Time after setup,2226.959802699974
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Movie Task
Start Time,2279.6522088999627
Movie Task Start,2279.652250199928,,,,Movie Task,1,1865814,,,
Movie Init,2305.5412814000156,,,,Movie Task,1,1865814,,,
Movie Start,2305.5413577000145,,,,Movie Task,1,1865814,,,
Movie End,2439.8668260999257,,,,Movie Task,1,1865814,,,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,2439.872499699937
ESQ,2446.2965254000155,,Knowledge_start,,Experience Sampling Questions,1,1865814,,,Movie Task
ESQ,2465.647415900021,,Knowledge_response,1.4,Experience Sampling Questions,1,1865814,,Marker Started at 3,Movie Task
ESQ,2465.648590500001,,Problem_start,,Experience Sampling Questions,1,1865814,,,Movie Task
ESQ,2476.315010200022,,Problem_response,1.0,Experience Sampling Questions,1,1865814,,Marker Started at 10,Movie Task
ESQ,2476.3154134999495,,Distracting_start,,Experience Sampling Questions,1,1865814,,,Movie Task
ESQ,2483.7304762999993,,Distracting_response,10.0,Experience Sampling Questions,1,1865814,,Marker Started at 9,Movie Task
ESQ,2483.7316562000196,,Deliberate_start,,Experience Sampling Questions,1,1865814,,,Movie Task
ESQ,2488.897627700004,,Deliberate_response,1.7999999999999985,Experience Sampling Questions,1,1865814,,Marker Started at 4,Movie Task
ESQ,2488.898845299962,,Modality_start,,Experience Sampling Questions,1,1865814,,,Movie Task
ESQ,2497.1304137000116,,Modality_response,6.599999999999996,Experience Sampling Questions,1,1865814,,Marker Started at 3,Movie Task
ESQ,2497.131520099938,,Past_start,,Experience Sampling Questions,1,1865814,,,Movie Task
ESQ,2503.414472299977,,Past_response,1.2999999999999976,Experience Sampling Questions,1,1865814,,Marker Started at 5,Movie Task
ESQ,2503.414724000031,,Focus_start,,Experience Sampling Questions,1,1865814,,,Movie Task
ESQ,2509.4303121999837,,Focus_response,1.1000000000000116,Experience Sampling Questions,1,1865814,,Marker Started at 9,Movie Task
ESQ,2509.4314846999478,,Future_start,,Experience Sampling Questions,1,1865814,,,Movie Task
ESQ,2514.363601799938,,Future_response,8.49999999999999,Experience Sampling Questions,1,1865814,,Marker Started at 4,Movie Task
ESQ,2514.3639226999367,,Intrusive_start,,Experience Sampling Questions,1,1865814,,,Movie Task
ESQ,2518.513092099922,,Intrusive_response,9.199999999999989,Experience Sampling Questions,1,1865814,,Marker Started at 2,Movie Task
ESQ,2518.514284799923,,Other_start,,Experience Sampling Questions,1,1865814,,,Movie Task
ESQ,2522.24706850003,,Other_response,9.399999999999995,Experience Sampling Questions,1,1865814,,Marker Started at 8,Movie Task
