METADATA:,,,,,,,,,,
Block Runtime,Experiment Seed,Subject,,,,,,,,
Math Trial End,61.5102882,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial End,61.5103023,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial Start,63.5399258,,,,Easy Math Task,1,4920560,,,
Choice presented,63.5457838,,,,Easy Math Task,1,4920560,,,
Choice made,65.7602439,,,,Easy Math Task,1,4920560,,,
Math Trial End,65.760276,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial End,65.7603086,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial Start,67.7900444,,,,Easy Math Task,1,4920560,,,
Choice presented,67.7956443,,,,Easy Math Task,1,4920560,,,
Choice made,69.7106598,,,,Easy Math Task,1,4920560,,,
Math Trial End,69.7107582,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial End,69.7108084,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial Start,71.7402604,,,,Easy Math Task,1,4920560,,,
Choice presented,71.7457151,,,,Easy Math Task,1,4920560,,,
Choice made,73.6265758,,,,Easy Math Task,1,4920560,,,
Math Trial End,73.6266061,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial End,73.6266207,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial Start,75.6568841,,,,Easy Math Task,1,4920560,,,
Choice presented,75.6623057,,,,Easy Math Task,1,4920560,,,
Choice made,77.5264661,,,,Easy Math Task,1,4920560,,,
Math Trial End,77.5265005,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial End,77.5265146,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial Start,79.5560128,,,,Easy Math Task,1,4920560,,,
Choice presented,79.5621679,,,,Easy Math Task,1,4920560,,,
Choice made,81.4931008,,,,Easy Math Task,1,4920560,,,
Math Trial End,81.4931325,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial End,81.4931474,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial Start,83.5230096,,,,Easy Math Task,1,4920560,,,
Choice presented,83.5283957,,,,Easy Math Task,1,4920560,,,
Choice made,85.476132,,,,Easy Math Task,1,4920560,,,
Math Trial End,85.4761634,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial End,85.4761962,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial Start,87.5067846,,,,Easy Math Task,1,4920560,,,
Choice presented,87.5118093,,,,Easy Math Task,1,4920560,,,
Choice made,89.3601621,,,,Easy Math Task,1,4920560,,,
Math Trial End,89.3602553,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial End,89.3603041,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial Start,91.3900207,,,,Easy Math Task,1,4920560,,,
Choice presented,91.3951478,,,,Easy Math Task,1,4920560,,,
Choice made,93.2427709,,,,Easy Math Task,1,4920560,,,
Math Trial End,93.2428182,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial End,93.2428353,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial Start,95.2724935,,,,Easy Math Task,1,4920560,,,
Choice presented,95.2782442,,,,Easy Math Task,1,4920560,,,
Choice made,97.1091383,,,,Easy Math Task,1,4920560,,,
Math Trial End,97.1091708,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial End,97.1091853,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial Start,99.1412991,,,,Easy Math Task,1,4920560,,,
Choice presented,99.1618668,,,,Easy Math Task,1,4920560,,,
Choice made,100.992622,,,,Easy Math Task,1,4920560,,,
Math Trial End,100.9926974,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial End,100.9927356,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial Start,103.0229202,,,,Easy Math Task,1,4920560,,,
Choice presented,103.0280228,,,,Easy Math Task,1,4920560,,,
Choice made,104.9424418,,,,Easy Math Task,1,4920560,,,
Math Trial End,104.9424997,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial End,104.9425214,TRUE,,,Easy Math Task,1,4920560,,,
Math Task End,106.9597414,,,,Easy Math Task,1,4920560,,,
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,1332.381351,,,,,,,,,
ESQ,1339.985746,,Past_start,,Experience Sampling Questions,1,4920560,,,Easy Math Task
ESQ,1348.001011,,Past_response,6.8,Experience Sampling Questions,1,4920560,,Marker Started at 5,Easy Math Task
ESQ,1348.002248,,Problem_start,,Experience Sampling Questions,1,4920560,,,Easy Math Task
ESQ,1360.517653,,Problem_response,7.3,Experience Sampling Questions,1,4920560,,Marker Started at 6,Easy Math Task
ESQ,1360.518795,,Detailed_start,,Experience Sampling Questions,1,4920560,,,Easy Math Task
ESQ,1365.368142,,Detailed_response,6.6,Experience Sampling Questions,1,4920560,,Marker Started at 9,Easy Math Task
ESQ,1365.369292,,Emotion_start,,Experience Sampling Questions,1,4920560,,,Easy Math Task
ESQ,1370.883507,,Emotion_response,7.9,Experience Sampling Questions,1,4920560,,Marker Started at 3,Easy Math Task
ESQ,1370.884636,,Modality_start,,Experience Sampling Questions,1,4920560,,,Easy Math Task
ESQ,1375.733363,,Modality_response,10,Experience Sampling Questions,1,4920560,,Marker Started at 8,Easy Math Task
ESQ,1375.734512,,Intrusive_start,,Experience Sampling Questions,1,4920560,,,Easy Math Task
ESQ,1379.351232,,Intrusive_response,3,Experience Sampling Questions,1,4920560,,Marker Started at 3,Easy Math Task
ESQ,1379.352487,,Other_start,,Experience Sampling Questions,1,4920560,,,Easy Math Task
ESQ,1384.333433,,Other_response,1.4,Experience Sampling Questions,1,4920560,,Marker Started at 3,Easy Math Task
ESQ,1384.334573,,Future_start,,Experience Sampling Questions,1,4920560,,,Easy Math Task
ESQ,1391.467437,,Future_response,6.8,Experience Sampling Questions,1,4920560,,Marker Started at 8,Easy Math Task
ESQ,1391.468574,,Self_start,,Experience Sampling Questions,1,4920560,,,Easy Math Task
ESQ,1396.499934,,Self_response,6,Experience Sampling Questions,1,4920560,,Marker Started at 4,Easy Math Task
ESQ,1396.501063,,Distracting_start,,Experience Sampling Questions,1,4920560,,,Easy Math Task
ESQ,1401.401483,,Distracting_response,3.4,Experience Sampling Questions,1,4920560,,Marker Started at 10,Easy Math Task
ESQ,1401.402629,,Deliberate_start,,Experience Sampling Questions,1,4920560,,,Easy Math Task
ESQ,1407.46619,,Deliberate_response,8.5,Experience Sampling Questions,1,4920560,,Marker Started at 4,Easy Math Task
ESQ,1407.467324,,Absorption_start,,Experience Sampling Questions,1,4920560,,,Easy Math Task
ESQ,1411.415798,,Absorption_response,10,Experience Sampling Questions,1,4920560,,Marker Started at 8,Easy Math Task
ESQ,1411.416897,,Knowledge_start,,Experience Sampling Questions,1,4920560,,,Easy Math Task
ESQ,1417.116663,,Knowledge_response,10,Experience Sampling Questions,1,4920560,,Marker Started at 10,Easy Math Task
ESQ,1417.117215,,Focus_start,,Experience Sampling Questions,1,4920560,,,Easy Math Task
ESQ,1421.049935,,Focus_response,1.6,Experience Sampling Questions,1,4920560,,Marker Started at 4,Easy Math Task
EXPERIMENT DATA:,Easy Math Task,,,,,,,,,
Start Time,1421.069379,,,,,,,,,
Math Task Start,10.6570934,,,,Easy Math Task,1,4920560,,,
fixation cross,10.6691437,,,,Easy Math Task,1,4920560,,,
Math Trial Start,12.7066372,,,,Easy Math Task,1,4920560,,,
Choice presented,12.7261714,,,,Easy Math Task,1,4920560,,,
Choice made,14.5908118,,,,Easy Math Task,1,4920560,,,
Math Trial End,14.5908788,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial End,14.5909148,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial Start,16.6215128,,,,Easy Math Task,1,4920560,,,
Choice presented,16.6256099,,,,Easy Math Task,1,4920560,,,
Choice made,18.7070016,,,,Easy Math Task,1,4920560,,,
Math Trial End,18.7070426,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial End,18.7070589,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial Start,20.737443,,,,Easy Math Task,1,4920560,,,
Choice presented,20.742466,,,,Easy Math Task,1,4920560,,,
Choice made,22.5905654,,,,Easy Math Task,1,4920560,,,
Math Trial End,22.5906377,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial End,22.590675,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial Start,24.6219218,,,,Easy Math Task,1,4920560,,,
Choice presented,24.6257889,,,,Easy Math Task,1,4920560,,,
Choice made,26.5233107,,,,Easy Math Task,1,4920560,,,
Math Trial End,26.5233414,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial End,26.5233553,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial Start,28.5548644,,,,Easy Math Task,1,4920560,,,
Choice presented,28.5587215,,,,Easy Math Task,1,4920560,,,
Choice made,30.4071062,,,,Easy Math Task,1,4920560,,,
Math Trial End,30.4072319,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial End,30.4072891,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial Start,32.4320714,,,,Easy Math Task,1,4920560,,,
Choice presented,32.4419401,,,,Easy Math Task,1,4920560,,,
Choice made,34.4069103,,,,Easy Math Task,1,4920560,,,
Math Trial End,34.4070046,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial End,34.4070528,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial Start,36.4366012,,,,Easy Math Task,1,4920560,,,
Choice presented,36.4417118,,,,Easy Math Task,1,4920560,,,
Choice made,38.3228946,,,,Easy Math Task,1,4920560,,,
Math Trial End,38.3229259,FALSE,,,Easy Math Task,1,4920560,,,
Math Trial End,38.3229598,FALSE,,,Easy Math Task,1,4920560,,,
Math Trial Start,40.3532249,,,,Easy Math Task,1,4920560,,,
Choice presented,40.3584583,,,,Easy Math Task,1,4920560,,,
Choice made,42.3562883,,,,Easy Math Task,1,4920560,,,
Math Trial End,42.35633,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial End,42.3563474,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial Start,44.3860735,,,,Easy Math Task,1,4920560,,,
Choice presented,44.3914985,,,,Easy Math Task,1,4920560,,,
Choice made,46.2899479,,,,Easy Math Task,1,4920560,,,
Math Trial End,46.290039,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial End,46.2900883,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial Start,48.3192235,,,,Easy Math Task,1,4920560,,,
Choice presented,48.3249314,,,,Easy Math Task,1,4920560,,,
Choice made,50.2395462,,,,Easy Math Task,1,4920560,,,
Math Trial End,50.2396311,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial End,50.2396761,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial Start,52.2696014,,,,Easy Math Task,1,4920560,,,
Choice presented,52.2749483,,,,Easy Math Task,1,4920560,,,
Choice made,54.2060165,,,,Easy Math Task,1,4920560,,,
Math Trial End,54.2060741,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial End,54.2060909,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial Start,56.2359562,,,,Easy Math Task,1,4920560,,,
Choice presented,56.2414536,,,,Easy Math Task,1,4920560,,,
Choice made,58.1227271,,,,Easy Math Task,1,4920560,,,
Math Trial End,58.1228292,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial End,58.1228826,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial Start,60.1572896,,,,Easy Math Task,1,4920560,,,
Choice presented,60.1744797,,,,Easy Math Task,1,4920560,,,
Choice made,62.0386491,,,,Easy Math Task,1,4920560,,,
Math Trial End,62.0386795,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial End,62.038693,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial Start,64.0661346,,,,Easy Math Task,1,4920560,,,
Choice presented,64.0747514,,,,Easy Math Task,1,4920560,,,
Choice made,65.9056613,,,,Easy Math Task,1,4920560,,,
Math Trial End,65.9057011,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial End,65.9057197,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial Start,67.9358651,,,,Easy Math Task,1,4920560,,,
Choice presented,67.9409342,,,,Easy Math Task,1,4920560,,,
Choice made,70.6890561,,,,Easy Math Task,1,4920560,,,
Math Trial End,70.6891633,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial End,70.6892067,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial Start,72.7174101,,,,Easy Math Task,1,4920560,,,
Choice presented,72.7239986,,,,Easy Math Task,1,4920560,,,
Choice made,74.6555915,,,,Easy Math Task,1,4920560,,,
Math Trial End,74.6556604,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial End,74.6556953,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial Start,76.685066,,,,Easy Math Task,1,4920560,,,
Choice presented,76.6906775,,,,Easy Math Task,1,4920560,,,
Choice made,78.6055477,,,,Easy Math Task,1,4920560,,,
Math Trial End,78.6056201,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial End,78.6056569,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial Start,80.6326296,,,,Easy Math Task,1,4920560,,,
Choice presented,80.6404662,,,,Easy Math Task,1,4920560,,,
Choice made,82.7887065,,,,Easy Math Task,1,4920560,,,
Math Trial End,82.7887928,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial End,82.7888378,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial Start,84.8196543,,,,Easy Math Task,1,4920560,,,
Choice presented,84.8235463,,,,Easy Math Task,1,4920560,,,
Choice made,86.7381323,,,,Easy Math Task,1,4920560,,,
Math Trial End,86.7381635,TRUE,,,Easy Math Task,1,4920560,,,
Math Trial End,86.7381773,TRUE,,,Easy Math Task,1,4920560,,,
Math Task End,88.7571232,,,,Easy Math Task,1,4920560,,,
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,1509.851365,,,,,,,,,
ESQ,1514.555994,,Focus_start,,Experience Sampling Questions,1,4920560,,,Easy Math Task
ESQ,1520.712791,,Focus_response,1.9,Experience Sampling Questions,1,4920560,,Marker Started at 9,Easy Math Task
ESQ,1520.713974,,Intrusive_start,,Experience Sampling Questions,1,4920560,,,Easy Math Task
ESQ,1525.728706,,Intrusive_response,1,Experience Sampling Questions,1,4920560,,Marker Started at 3,Easy Math Task
ESQ,1525.729841,,Deliberate_start,,Experience Sampling Questions,1,4920560,,,Easy Math Task
ESQ,1530.212375,,Deliberate_response,8.7,Experience Sampling Questions,1,4920560,,Marker Started at 10,Easy Math Task
ESQ,1530.213497,,Past_start,,Experience Sampling Questions,1,4920560,,,Easy Math Task
ESQ,1535.146481,,Past_response,7.1,Experience Sampling Questions,1,4920560,,Marker Started at 6,Easy Math Task
ESQ,1535.147667,,Self_start,,Experience Sampling Questions,1,4920560,,,Easy Math Task
ESQ,1539.56205,,Self_response,3,Experience Sampling Questions,1,4920560,,Marker Started at 3,Easy Math Task
ESQ,1539.563157,,Knowledge_start,,Experience Sampling Questions,1,4920560,,,Easy Math Task
ESQ,1546.663126,,Knowledge_response,6.4,Experience Sampling Questions,1,4920560,,Marker Started at 2,Easy Math Task
ESQ,1546.664261,,Other_start,,Experience Sampling Questions,1,4920560,,,Easy Math Task
ESQ,1551.911749,,Other_response,3.4,Experience Sampling Questions,1,4920560,,Marker Started at 8,Easy Math Task
ESQ,1551.912959,,Absorption_start,,Experience Sampling Questions,1,4920560,,,Easy Math Task
ESQ,1555.295321,,Absorption_response,9.5,Experience Sampling Questions,1,4920560,,Marker Started at 5,Easy Math Task
ESQ,1555.296469,,Modality_start,,Experience Sampling Questions,1,4920560,,,Easy Math Task
ESQ,1559.678155,,Modality_response,10,Experience Sampling Questions,1,4920560,,Marker Started at 7,Easy Math Task
ESQ,1559.678633,,Distracting_start,,Experience Sampling Questions,1,4920560,,,Easy Math Task
ESQ,1565.678085,,Distracting_response,2.5,Experience Sampling Questions,1,4920560,,Marker Started at 3,Easy Math Task
ESQ,1565.679228,,Emotion_start,,Experience Sampling Questions,1,4920560,,,Easy Math Task
ESQ,1569.044317,,Emotion_response,10,Experience Sampling Questions,1,4920560,,Marker Started at 5,Easy Math Task
ESQ,1569.045559,,Problem_start,,Experience Sampling Questions,1,4920560,,,Easy Math Task
ESQ,1572.561528,,Problem_response,8,Experience Sampling Questions,1,4920560,,Marker Started at 8,Easy Math Task
ESQ,1572.562656,,Detailed_start,,Experience Sampling Questions,1,4920560,,,Easy Math Task
ESQ,1575.860586,,Detailed_response,7.1,Experience Sampling Questions,1,4920560,,Marker Started at 5,Easy Math Task
ESQ,1575.861722,,Future_start,,Experience Sampling Questions,1,4920560,,,Easy Math Task
ESQ,1579.327024,,Future_response,8.4,Experience Sampling Questions,1,4920560,,Marker Started at 2,Easy Math Task
EXPERIMENT DATA:,Hard Math Task,,,,,,,,,
Start Time,1579.355072,,,,,,,,,
Math Task Start,1589.076189,,,,,,,,,
fixation cross,1589.086918,,,,,,,,,
Math Trial Start,1591.125913,,,,,,,,,
Choice presented,1591.14562,,,,,,,,,
Choice made,1593.076617,,,,,,,,,
Math Trial End,1593.07666,TRUE,,,,,,,,
Math Trial End,1593.076676,TRUE,,,,,,,,
Math Trial Start,1595.107838,,,,,,,,,
Choice presented,1595.111808,,,,,,,,,
Choice made,1597.35958,,,,,,,,,
Math Trial End,1597.359618,TRUE,,,,,,,,
Math Trial End,1597.359632,TRUE,,,,,,,,
Math Trial Start,1599.387614,,,,,,,,,
Choice presented,1599.394775,,,,,,,,,
Choice made,1601.326187,,,,,,,,,
Math Trial End,1601.326247,TRUE,,,,,,,,
Math Trial End,1601.326276,TRUE,,,,,,,,
Math Trial Start,1603.356859,,,,,,,,,
Choice presented,1603.361569,,,,,,,,,
Choice made,1605.392897,,,,,,,,,
Math Trial End,1605.39294,TRUE,,,,,,,,
Math Trial End,1605.392957,TRUE,,,,,,,,
Math Trial Start,1607.422854,,,,,,,,,
Choice presented,1607.428252,,,,,,,,,
Choice made,1609.27602,,,,,,,,,
Math Trial End,1609.276111,TRUE,,,,,,,,
Math Trial End,1609.276148,TRUE,,,,,,,,
Math Trial Start,1611.306682,,,,,,,,,
Choice presented,1611.311097,,,,,,,,,
Choice made,1613.159589,,,,,,,,,
Math Trial End,1613.159677,TRUE,,,,,,,,
Math Trial End,1613.159724,TRUE,,,,,,,,
Math Trial Start,1615.189647,,,,,,,,,
Choice presented,1615.194398,,,,,,,,,
Choice made,1617.076138,,,,,,,,,
Math Trial End,1617.076233,TRUE,,,,,,,,
Math Trial End,1617.07628,TRUE,,,,,,,,
Math Trial Start,1619.104667,,,,,,,,,
Choice presented,1619.111005,,,,,,,,,
Choice made,1621.392432,,,,,,,,,
Math Trial End,1621.392474,TRUE,,,,,,,,
Math Trial End,1621.392489,TRUE,,,,,,,,
Math Trial Start,1623.416928,,,,,,,,,
Choice presented,1623.427409,,,,,,,,,
Choice made,1625.458542,,,,,,,,,
Math Trial End,1625.458573,FALSE,,,,,,,,
Math Trial End,1625.458586,FALSE,,,,,,,,
Math Trial Start,1627.487886,,,,,,,,,
Choice presented,1627.494087,,,,,,,,,
Choice made,1629.492032,,,,,,,,,
Math Trial End,1629.492075,TRUE,,,,,,,,
Math Trial End,1629.492092,TRUE,,,,,,,,
Math Trial Start,1631.521323,,,,,,,,,
Choice presented,1631.527224,,,,,,,,,
Choice made,1633.62532,,,,,,,,,
Math Trial End,1633.625393,FALSE,,,,,,,,
Math Trial End,1633.625431,FALSE,,,,,,,,
Math Trial Start,1635.656564,,,,,,,,,
Choice presented,1635.660773,,,,,,,,,
Choice made,1637.908841,,,,,,,,,
Math Trial End,1637.908939,FALSE,,,,,,,,
Math Trial End,1637.908986,FALSE,,,,,,,,
Math Trial Start,1639.938797,,,,,,,,,
Choice presented,1639.94385,,,,,,,,,
Choice made,1641.891757,,,,,,,,,
Math Trial End,1641.891798,TRUE,,,,,,,,
Math Trial End,1641.891813,TRUE,,,,,,,,
Math Trial Start,1643.921189,,,,,,,,,
Choice presented,1643.926739,,,,,,,,,
Choice made,1645.791883,,,,,,,,,
Math Trial End,1645.791958,TRUE,,,,,,,,
Math Trial End,1645.791998,TRUE,,,,,,,,
Math Trial Start,1647.822524,,,,,,,,,
Choice presented,1647.826919,,,,,,,,,
Choice made,1649.891416,,,,,,,,,
Math Trial End,1649.891487,TRUE,,,,,,,,
Math Trial End,1649.891523,TRUE,,,,,,,,
Math Trial Start,1651.916579,,,,,,,,,
Choice presented,1651.92567,,,,,,,,,
Choice made,1654.007917,,,,,,,,,
Math Trial End,1654.007957,TRUE,,,,,,,,
Math Trial End,1654.007972,TRUE,,,,,,,,
Math Trial Start,1656.036319,,,,,,,,,
Choice presented,1656.043239,,,,,,,,,
Choice made,1658.407862,,,,,,,,,
Math Trial End,1658.407931,FALSE,,,,,,,,
Math Trial End,1658.407966,FALSE,,,,,,,,
Math Trial Start,1660.439657,,,,,,,,,
Choice presented,1660.462017,,,,,,,,,
Choice made,1664.24071,,,,,,,,,
Math Trial End,1664.240741,FALSE,,,,,,,,
Math Trial End,1664.240755,FALSE,,,,,,,,
Math Trial Start,1666.270456,,,,,,,,,
Choice presented,1666.276362,,,,,,,,,
Choice made,1668.323798,,,,,,,,,
Math Trial End,1668.32383,TRUE,,,,,,,,
Math Trial End,1668.323844,TRUE,,,,,,,,
Math Trial Start,1670.35398,,,,,,,,,
Choice presented,1670.35962,,,,,,,,,
Choice made,1672.174232,,,,,,,,,
Math Trial End,1672.174319,TRUE,,,,,,,,
Math Trial End,1672.174365,TRUE,,,,,,,,
Math Trial Start,1674.204512,,,,,,,,,
Choice presented,1674.209541,,,,,,,,,
Choice made,1676.024046,,,,,,,,,
Math Trial End,1676.024092,TRUE,,,,,,,,
Math Trial End,1676.024108,TRUE,,,,,,,,
Math Trial Start,1678.054641,,,,,,,,,
Choice presented,1678.059249,,,,,,,,,
Choice made,1679.907699,,,,,,,,,
Math Trial End,1679.907799,TRUE,,,,,,,,
Math Trial End,1679.907852,TRUE,,,,,,,,
Math Trial Start,1681.937464,,,,,,,,,
Choice presented,1681.941662,,,,,,,,,
Choice made,1683.807007,,,,,,,,,
Math Trial End,1683.807046,TRUE,,,,,,,,
Math Trial End,1683.80706,TRUE,,,,,,,,
Math Trial Start,1685.838034,,,,,,,,,
Choice presented,1685.842372,,,,,,,,,
Choice made,1687.64031,,,,,,,,,
Math Trial End,1687.640352,TRUE,,,,,,,,
Math Trial End,1687.640367,TRUE,,,,,,,,
Math Task End,1689.658085,,,,,,,,,
EXPERIMENT DATA:,Experience Sampling Questions,,,,,,,,,
Start Time,1689.661346,,,,,,,,,
ESQ,1691.918221,,Intrusive_start,,Experience Sampling Questions,1,4920560,,,Hard Math Task
ESQ,1695.890488,,Intrusive_response,8,Experience Sampling Questions,1,4920560,,Marker Started at 8,Hard Math Task
ESQ,1695.891649,,Other_start,,Experience Sampling Questions,1,4920560,,,Hard Math Task
ESQ,1700.140548,,Other_response,9,Experience Sampling Questions,1,4920560,,Marker Started at 6,Hard Math Task
ESQ,1700.141715,,Emotion_start,,Experience Sampling Questions,1,4920560,,,Hard Math Task
ESQ,1703.890293,,Emotion_response,2.6,Experience Sampling Questions,1,4920560,,Marker Started at 7,Hard Math Task
ESQ,1703.891435,,Absorption_start,,Experience Sampling Questions,1,4920560,,,Hard Math Task
ESQ,1708.273456,,Absorption_response,9,Experience Sampling Questions,1,4920560,,Marker Started at 6,Hard Math Task
ESQ,1708.273788,,Future_start,,Experience Sampling Questions,1,4920560,,,Hard Math Task
ESQ,1711.823769,,Future_response,9.3,Experience Sampling Questions,1,4920560,,Marker Started at 5,Hard Math Task
ESQ,1711.824941,,Modality_start,,Experience Sampling Questions,1,4920560,,,Hard Math Task
ESQ,1715.456513,,Modality_response,10,Experience Sampling Questions,1,4920560,,Marker Started at 10,Hard Math Task
ESQ,1715.457641,,Focus_start,,Experience Sampling Questions,1,4920560,,,Hard Math Task
ESQ,1720.739084,,Focus_response,9,Experience Sampling Questions,1,4920560,,Marker Started at 9,Hard Math Task
ESQ,1720.739423,,Deliberate_start,,Experience Sampling Questions,1,4920560,,,Hard Math Task
