METADATA:
Block Runtime,Experiment Seed,Subject
15,4360655,Enter Name Here
Time after setup,168.80897189999814
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Reading Task
Start Time,171.83257009999943
Reading start,171.83419699998922,,,,Reading Task,1,4360655,,,
Reading trial start,173.03019250000943,,,,Reading Task,1,4360655,,"['In the', 'mid-1800s,', 'magazines', 'gained', 'popularity,', 'they were', 'general', 'interest to', 'begin with,', 'containing', 'news,', 'political', 'events,', 'and social', 'discussion.']",
Reading trial ended,187.58891510000103,,,,Reading Task,1,4360655,,,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,187.5909518999979
ESQ,575.0902008999838,,Knowledge_start,,Experience Sampling Questions,1,4360655,,,Reading Task
ESQ,576.6319461000094,,Knowledge_response,10.0,Experience Sampling Questions,1,4360655,,Marker Started at 10,Reading Task
EXPERIMENT DATA:,Memory Task
Start Time,576.6495333999919
Memory Task Starting,577.3997713999997,,,,Memory Task,1,4360655,,,
Memory Prompt Shown,578.737746800005,,,,Memory Task,1,4360655,,,
Text Input Submitted,579.0750074000098,,,,Memory Task,1,4360655,,,
Ready Check Started,583.0953070999822,,,,Memory Task,1,4360655,,,
Ready Check Ended,594.4806688999815,,,,Memory Task,1,4360655,,,
Blank Memory Recall Period Started,614.4821836999909,,,,Memory Task,1,4360655,,,
Blank Memory Recall Period Ended,615.4886470999918,,,,Memory Task,1,4360655,,,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,616.4965422000096
ESQ,1364.5456159999885,,Self_start,,Experience Sampling Questions,1,4360655,,,Memory Task
ESQ,1402.0947606999835,,Self_response,4.0,Experience Sampling Questions,1,4360655,,Marker Started at 4,Memory Task
EXPERIMENT DATA:,Hard Math Task
Start Time,1408.668451799982
Math Task Start,1410.773044200003,,,,,,,,,
fixation cross,1410.7864858999965,,,,,,,,,
Math Trial Start,1412.820002499997,,,,,,,,,
Choice presented,1412.8268691999838,,,,,,,,,
Choice made,1416.6762242999976,,,,,,,,,
Math Trial End,1421.110896099999,False,,,,,,,,
Math Trial End,1421.1109525999927,False,,,,,,,,
Math Trial Start,1423.1348920000019,,,,,,,,,
Choice presented,1423.1399855999916,,,,,,,,,
Choice made,1426.7149105999852,,,,,,,,,
Math Trial End,1426.7149654999957,True,,,,,,,,
Math Trial End,1426.7149931000022,True,,,,,,,,
Math Trial Start,1428.7359301999968,,,,,,,,,
Choice presented,1428.743848299986,,,,,,,,,
Choice made,1430.7275642000022,,,,,,,,,
Math Trial End,1430.7276191999845,True,,,,,,,,
Math Trial End,1430.7276457999833,True,,,,,,,,
Math Trial Start,1432.7526493000041,,,,,,,,,
Choice presented,1432.7574747999897,,,,,,,,,
Choice made,1434.755365399993,,,,,,,,,
Math Trial End,1434.7554286000086,True,,,,,,,,
Math Trial End,1434.7554546000028,True,,,,,,,,
Math Task End,1436.7640998999996,,,,,,,,,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,1436.7650460999866
ESQ,1439.0057606000046,,Future_start,,Experience Sampling Questions,1,4360655,,,Hard Math Task
