METADATA:
Experiment Seed,Subject
4455038,Enter Name Here
Time after setup,2.859549400047399
Timepoint,Time,Is_correct,Experience Sampling Question,Experience Sampling Response,Task,Task Iteration,Participant ID,Response_Key,Auxillary Data,Assoc Task
EXPERIMENT DATA:,Two-Back Task
Start Time,6.194940299959853
2-back Task Start,10.127068300032988,,,,Two-Back Task,1,Enter Name Here,,scenes,
fixation cross,10.19063319999259,,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial Start,12.285881599993445,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice presented,12.28596899996046,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice made,14.30726729996968,,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial End,14.307336600031704,False,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial Start,16.353646300034598,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice presented,16.353711000061594,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice made,18.36528949998319,,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial End,18.365341400029138,False,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial Start,20.40793400001712,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice presented,20.40800599998329,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice made,22.42677190003451,,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial End,22.42685040005017,False,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial Start,24.462908299989067,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice presented,24.46296070003882,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice made,26.47489770001266,,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial End,26.474945900030434,False,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial Start,28.520380100002512,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice presented,28.520480300066993,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice made,30.531810999964364,,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial End,30.531928000040352,False,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial Start,32.5786087999586,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice presented,32.578651900053956,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice made,34.59297990007326,,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial End,34.59306009998545,False,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial Start,36.636723799980246,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice presented,36.63678469997831,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice made,38.65054110006895,,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial End,38.65060130006168,False,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial Start,40.69409480004106,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice presented,40.69415250001475,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice made,42.71385289996397,,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial End,42.713923800038174,False,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial Start,44.74886609998066,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice presented,44.74895649997052,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice made,46.76047810004093,,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial End,46.76055750006344,False,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial Start,48.79950229998212,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice presented,48.79956059996039,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice made,50.81042800005525,,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial End,50.8105121999979,False,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial Start,52.8407092000125,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice presented,52.84075039997697,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice made,54.85429909999948,,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial End,54.85439520003274,False,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial Start,56.90235660003964,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice presented,56.902420000056736,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice made,58.91492810007185,,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial End,58.915007499977946,False,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial Start,60.95240579999518,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice presented,60.952471300028265,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice made,62.9638795000501,,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial End,62.96396750002168,False,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial Start,64.99823470006231,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice presented,64.99830530001782,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice made,67.01122410001699,,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial End,67.01127769995946,False,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial Start,69.0438642000081,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice presented,69.0439060999779,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice made,71.06128230004106,,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial End,71.06133489997592,False,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial Start,73.09300820005592,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice presented,73.09307880001143,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice made,75.12072080001235,,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial End,75.12082199996803,False,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial Start,77.16059450001922,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice presented,77.16065400000662,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice made,79.17853559996001,,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial End,79.17864469997585,False,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Task End,81.18895099998917,,,,Two-Back Task,1,Enter Name Here,,scenes,
EXPERIMENT DATA:,Experience Sampling Questions
Start Time,81.19045090000145
ESQ,606.2089771999745,,Future_start,,Experience Sampling Questions,1,Enter Name Here,,,Two-Back Task-scenes
ESQ,607.773895499995,,Future_response,8.0,Experience Sampling Questions,1,Enter Name Here,,Marker Started at 8,Two-Back Task-scenes
ESQ,607.7765808000695,,Deliberate_start,,Experience Sampling Questions,1,Enter Name Here,,,Two-Back Task-scenes
ESQ,608.8654777000193,,Deliberate_response,6.0,Experience Sampling Questions,1,Enter Name Here,,Marker Started at 6,Two-Back Task-scenes
ESQ,608.869153900072,,Detailed_start,,Experience Sampling Questions,1,Enter Name Here,,,Two-Back Task-scenes
ESQ,609.9835099000484,,Detailed_response,9.0,Experience Sampling Questions,1,Enter Name Here,,Marker Started at 9,Two-Back Task-scenes
ESQ,609.9865132999839,,Problem_start,,Experience Sampling Questions,1,Enter Name Here,,,Two-Back Task-scenes
ESQ,611.5952184000053,,Problem_response,7.0,Experience Sampling Questions,1,Enter Name Here,,Marker Started at 7,Two-Back Task-scenes
ESQ,611.5966060999781,,Images_start,,Experience Sampling Questions,1,Enter Name Here,,,Two-Back Task-scenes
ESQ,612.7126781999832,,Images_response,6.0,Experience Sampling Questions,1,Enter Name Here,,Marker Started at 6,Two-Back Task-scenes
ESQ,612.7143192000221,,Knowledge_start,,Experience Sampling Questions,1,Enter Name Here,,,Two-Back Task-scenes
ESQ,700.5440364000387,,Knowledge_response,4.0,Experience Sampling Questions,1,Enter Name Here,,Marker Started at 4,Two-Back Task-scenes
ESQ,700.5466392000671,,Past_start,,Experience Sampling Questions,1,Enter Name Here,,,Two-Back Task-scenes
ESQ,701.634104100056,,Past_response,9.0,Experience Sampling Questions,1,Enter Name Here,,Marker Started at 9,Two-Back Task-scenes
ESQ,701.6366504000034,,Self_start,,Experience Sampling Questions,1,Enter Name Here,,,Two-Back Task-scenes
ESQ,702.9467231000308,,Self_response,5.0,Experience Sampling Questions,1,Enter Name Here,,Marker Started at 5,Two-Back Task-scenes
ESQ,702.9503355000634,,Words_start,,Experience Sampling Questions,1,Enter Name Here,,,Two-Back Task-scenes
ESQ,703.9878797000274,,Words_response,9.0,Experience Sampling Questions,1,Enter Name Here,,Marker Started at 9,Two-Back Task-scenes
ESQ,703.9912383999908,,Focus_start,,Experience Sampling Questions,1,Enter Name Here,,,Two-Back Task-scenes
ESQ,705.043023700011,,Focus_response,9.0,Experience Sampling Questions,1,Enter Name Here,,Marker Started at 9,Two-Back Task-scenes
ESQ,705.0465120000299,,Sounds_start,,Experience Sampling Questions,1,Enter Name Here,,,Two-Back Task-scenes
ESQ,706.3006899000611,,Sounds_response,5.0,Experience Sampling Questions,1,Enter Name Here,,Marker Started at 5,Two-Back Task-scenes
ESQ,706.3034859000472,,Distracting_start,,Experience Sampling Questions,1,Enter Name Here,,,Two-Back Task-scenes
ESQ,707.5579649000429,,Distracting_response,3.0,Experience Sampling Questions,1,Enter Name Here,,Marker Started at 3,Two-Back Task-scenes
ESQ,707.5605028000427,,Absorption_start,,Experience Sampling Questions,1,Enter Name Here,,,Two-Back Task-scenes
ESQ,708.8156927999808,,Absorption_response,8.0,Experience Sampling Questions,1,Enter Name Here,,Marker Started at 8,Two-Back Task-scenes
ESQ,708.8186246000696,,Emotion_start,,Experience Sampling Questions,1,Enter Name Here,,,Two-Back Task-scenes
ESQ,709.9177746999776,,Emotion_response,8.0,Experience Sampling Questions,1,Enter Name Here,,Marker Started at 8,Two-Back Task-scenes
ESQ,709.9216451999964,,Intrusive_start,,Experience Sampling Questions,1,Enter Name Here,,,Two-Back Task-scenes
ESQ,711.029388200026,,Intrusive_response,2.0,Experience Sampling Questions,1,Enter Name Here,,Marker Started at 2,Two-Back Task-scenes
ESQ,711.0325785999885,,Other_start,,Experience Sampling Questions,1,Enter Name Here,,,Two-Back Task-scenes
ESQ,712.308403300005,,Other_response,2.0,Experience Sampling Questions,1,Enter Name Here,,Marker Started at 2,Two-Back Task-scenes
EXPERIMENT DATA:,Two-Back Task
Start Time,712.3551757000387
2-back Task Start,713.2310555999866,,,,Two-Back Task,1,Enter Name Here,,scenes,
fixation cross,713.2788263000548,,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial Start,715.3400066000177,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice presented,715.3401012000395,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice made,717.3631868000375,,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial End,717.3632755000144,False,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial Start,719.405287600006,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice presented,719.4053575000726,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice made,721.4188423999585,,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial End,721.4189674999798,False,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial Start,723.4683918000665,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice presented,723.4684599000029,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice made,725.483972499962,,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial End,725.4841289999895,False,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial Start,727.5251623999793,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice presented,727.5252104999963,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice made,729.5465409000171,,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial End,729.5466519000474,False,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial Start,731.5920397000154,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice presented,731.592113199993,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice made,733.615361400065,,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial End,733.6154172000242,False,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial Start,735.6631508000428,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice presented,735.6632252000272,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice made,737.6845818000147,,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial End,737.6847350000171,False,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial Start,739.7351567000151,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice presented,739.7352600999875,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice made,741.7456300000194,,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial End,741.7456811000593,False,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial Start,743.7817022000672,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice presented,743.781776900054,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice made,745.7952605000464,,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial End,745.7953907999909,False,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial Start,747.8451036000624,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice presented,747.8451706999913,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice made,749.864891699981,,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial End,749.8649596000323,False,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial Start,751.9083431999898,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice presented,751.9084047999931,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice made,753.9269537000218,,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial End,753.9271263000555,False,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial Start,755.96652180003,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice presented,755.9665662000189,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice made,757.9764932000544,,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial End,757.9765510000288,False,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial Start,760.024658099981,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice presented,760.024734799983,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice made,762.048959900043,,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial End,762.0490486000199,False,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial Start,764.1075249999994,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice presented,764.1075942000607,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice made,766.130673800013,,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial End,766.130836199969,False,,,Two-Back Task,1,Enter Name Here,,scenes,
2-back Trial Start,768.1838202000363,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice presented,768.1838990000542,,,,Two-Back Task,1,Enter Name Here,,scenes,
Choice made,770.2002213000087,,,,Two-Back Task,1,Enter Name Here,,scenes,
