57,OneBack,OneBack,1.500437054275874,4.499562945724126,?,?,square,right,,,,,,,,
50,OneBack,NoGo,2.424694038457793,0.5753059615422069,circle,triangle,,NA,,,,,,,,
51,OneBack,NoGo,2.2942171718478335,0.7057828281521665,triangle,circle,,NA,,,,,,,,
53,OneBack,NoGo,1.6272603656253546,1.3727396343746454,square,circle,,NA,,,,,,,,
4,OneBack,OneBack,2.374445138339329,3.625554861660671,?,?,circle,right,,,,,,,,
54,OneBack,NoGo,2.015522366543239,0.9844776334567609,triangle,square,,NA,,,,,,,,
55,OneBack,NoGo,2.433406766769651,0.5665932332303489,square,triangle,,NA,,,,,,,,
56,OneBack,NoGo,2.1757341119926856,0.8242658880073144,square,circle,,NA,,,,,,,,
8,OneBack,OneBack,1.4036674857878193,4.596332514212181,?,?,square,left,,,,,,,,
58,OneBack,NoGo,1.515757613830802,1.484242386169198,triangle,square,,NA,,,,,,,,
59,OneBack,NoGo,1.8809448870561996,1.1190551129438004,triangle,circle,,NA,,,,,,,,
60,OneBack,NoGo,1.9304855010959592,1.0695144989040408,triangle,circle,,NA,,,,,,,,
61,OneBack,NoGo,2.3409680660557775,0.6590319339442225,triangle,square,,NA,,,,,,,,
11,OneBack,OneBack,2.0730185870869433,3.9269814129130567,?,?,square,right,,,,,,,,
62,OneBack,NoGo,1.9586693252104779,1.0413306747895221,circle,square,,NA,,,,,,,,
63,OneBack,NoGo,2.0460482961026245,0.9539517038973755,triangle,circle,,NA,,,,,,,,
64,OneBack,NoGo,2.055001401832892,0.9449985981671079,triangle,square,,NA,,,,,,,,
29,OneBack,OneBack,1.4265187899741767,4.5734812100258235,?,?,triangle,left,,,,,,,,
66,ZeroBack,NoGo,2.0411183343202994,0.9588816656797006,triangle,circle,,NA,,,,,,,,
67,ZeroBack,NoGo,1.6822907308523884,1.3177092691476116,square,triangle,,NA,,,,,,,,
68,ZeroBack,NoGo,2.2405955618630413,0.7594044381369587,circle,triangle,,NA,,,,,,,,
70,ZeroBack,NoGo,2.4407928054256818,0.5592071945743182,square,circle,,NA,,,,,,,,
71,ZeroBack,NoGo,2.461360523006756,0.5386394769932439,circle,triangle,,NA,,,,,,,,
73,ZeroBack,NoGo,2.2884240086097254,0.7115759913902746,triangle,circle,,NA,,,,,,,,
33,OneBack,OneBack,1.270973646664187,4.729026353335813,?,?,triangle,left,,,,,,,,
74,ZeroBack,NoGo,1.5063443412387372,1.4936556587612628,circle,square,,NA,,,,,,,,
76,ZeroBack,NoGo,1.9876322879956556,1.0123677120043444,square,triangle,,NA,,,,,,,,
77,ZeroBack,NoGo,2.336448014787959,0.6635519852120408,triangle,circle,,NA,,,,,,,,
79,ZeroBack,NoGo,2.0702233251117472,0.9297766748882528,triangle,circle,,NA,,,,,,,,
38,OneBack,OneBack,1.9284214058498774,4.071578594150123,?,?,triangle,left,,,,,,,,
80,ZeroBack,NoGo,1.9769286271081659,1.0230713728918341,square,circle,,NA,,,,,,,,
81,ZeroBack,NoGo,1.679591669373809,1.320408330626191,square,triangle,,NA,,,,,,,,
83,ZeroBack,NoGo,1.986740887159582,1.013259112840418,triangle,circle,,NA,,,,,,,,
84,ZeroBack,NoGo,2.201134945558244,0.7988650544417562,triangle,square,,NA,,,,,,,,
85,ZeroBack,NoGo,2.4496395653141434,0.5503604346858566,circle,triangle,,NA,,,,,,,,
42,OneBack,OneBack,1.3741715813436426,4.625828418656358,?,?,triangle,right,,,,,,,,
86,ZeroBack,NoGo,2.399251999273995,0.6007480007260049,square,circle,,NA,,,,,,,,
87,ZeroBack,NoGo,1.924990194703069,1.075009805296931,circle,triangle,,NA,,,,,,,,
88,ZeroBack,NoGo,2.474525060604228,0.5254749393957718,circle,square,,NA,,,,,,,,
90,ZeroBack,NoGo,2.1580156763012965,0.8419843236987035,circle,triangle,,NA,,,,,,,,
91,ZeroBack,NoGo,2.4891226250281013,0.5108773749718987,circle,triangle,,NA,,,,,,,,
47,OneBack,OneBack,1.8658165198129584,4.134183480187041,?,?,circle,left,,,,,,,,
92,ZeroBack,NoGo,2.365543303347809,0.6344566966521912,triangle,circle,,NA,,,,,,,,
93,ZeroBack,NoGo,1.6398147489172867,1.3601852510827133,circle,triangle,,NA,,,,,,,,
94,ZeroBack,NoGo,1.8663254584033164,1.1336745415966836,square,circle,,NA,,,,,,,,
52,OneBack,OneBack,1.8397512245320617,4.160248775467938,?,?,square,left,,,,,,,,
95,ZeroBack,NoGo,1.5187973854618133,1.4812026145381867,circle,square,,NA,,,,,,,,
96,ZeroBack,NoGo,2.0225103885592874,0.9774896114407126,triangle,square,,NA,,,,,,,,
97,ZeroBack,NoGo,1.6825592952237334,1.3174407047762666,triangle,square,,NA,,,,,,,,
98,ZeroBack,NoGo,2.3311088418908144,0.6688911581091856,triangle,circle,,NA,,,,,,,,
57,OneBack,OneBack,1.500437054275874,4.499562945724126,?,?,circle,right,,,,,,,,
99,ZeroBack,NoGo,2.271446848427142,0.728553151572858,square,triangle,,NA,,,,,,,,
100,ZeroBack,NoGo,2.30208149053544,0.6979185094645599,triangle,square,,NA,,,,,,,,
101,ZeroBack,NoGo,1.5887055394922331,1.4112944605077669,triangle,circle,,NA,,,,,,,,
4,OneBack,OneBack,2.374445138339329,3.625554861660671,?,?,circle,right,,,,,,,,
102,ZeroBack,NoGo,2.3749875198419272,0.6250124801580728,triangle,circle,,NA,,,,,,,,
103,ZeroBack,NoGo,1.9913911863967801,1.0086088136032199,triangle,circle,,NA,,,,,,,,
104,ZeroBack,NoGo,1.7432996213470084,1.2567003786529916,triangle,circle,,NA,,,,,,,,
105,ZeroBack,NoGo,2.1417528195991906,0.8582471804008094,circle,triangle,,NA,,,,,,,,
8,OneBack,OneBack,1.4036674857878193,4.596332514212181,?,?,circle,left,,,,,,,,
106,ZeroBack,NoGo,2.165294674704092,0.834705325295908,triangle,circle,,NA,,,,,,,,
107,ZeroBack,NoGo,2.4227147392597748,0.5772852607402252,square,triangle,,NA,,,,,,,,
109,ZeroBack,NoGo,1.521551758661145,1.478448241338855,square,triangle,,NA,,,,,,,,
110,ZeroBack,NoGo,1.6456516943870285,1.3543483056129715,square,circle,,NA,,,,,,,,
11,OneBack,OneBack,2.0730185870869433,3.9269814129130567,?,?,circle,right,,,,,,,,
111,ZeroBack,NoGo,1.830605923895689,1.169394076104311,square,triangle,,NA,,,,,,,,
112,ZeroBack,NoGo,2.357780037405752,0.6422199625942482,circle,triangle,,NA,,,,,,,,
113,ZeroBack,NoGo,2.2058672376489468,0.7941327623510532,square,triangle,,NA,,,,,,,,
115,ZeroBack,NoGo,1.632540649059346,1.367459350940654,circle,triangle,,NA,,,,,,,,
116,ZeroBack,NoGo,1.6755168854054348,1.3244831145945652,triangle,circle,,NA,,,,,,,,
117,ZeroBack,NoGo,2.2332930848817467,0.7667069151182533,triangle,circle,,NA,,,,,,,,
29,OneBack,OneBack,1.4265187899741767,4.5734812100258235,?,?,triangle,left,,,,,,,,
118,ZeroBack,NoGo,1.7013120215514177,1.2986879784485823,square,circle,,NA,,,,,,,,
119,ZeroBack,NoGo,1.9017733253064444,1.0982266746935556,circle,square,,NA,,,,,,,,
120,ZeroBack,NoGo,1.587922913676743,1.412077086323257,square,circle,,NA,,,,,,,,
121,ZeroBack,NoGo,2.0872571251305816,0.9127428748694184,triangle,circle,,NA,,,,,,,,
122,ZeroBack,NoGo,1.866577885822903,1.133422114177097,triangle,circle,,NA,,,,,,,,
123,ZeroBack,NoGo,2.2915276690323956,0.7084723309676044,circle,square,,NA,,,,,,,,
33,OneBack,OneBack,1.270973646664187,4.729026353335813,?,?,circle,left,,,,,,,,
124,ZeroBack,NoGo,2.3145113694710564,0.6854886305289436,circle,square,,NA,,,,,,,,
125,ZeroBack,NoGo,2.100101413359432,0.899898586640568,square,circle,,NA,,,,,,,,
0,OneBack,NoGo,1.8099666960495826,1.1900333039504174,square,circle,,NA,,,,,,,,
1,OneBack,NoGo,2.4213826580841964,0.5786173419158036,triangle,circle,,NA,,,,,,,,
2,OneBack,NoGo,1.6810619046054227,1.3189380953945773,square,triangle,,NA,,,,,,,,
3,OneBack,OneBack,1.716828175216756,4.283171824783244,?,?,triangle,right,,,,,,,,
4,OneBack,NoGo,2.2054048531841164,0.7945951468158836,triangle,circle,,NA,,,,,,,,
5,OneBack,NoGo,1.873738100276889,1.126261899723111,square,circle,,NA,,,,,,,,
6,OneBack,NoGo,2.031736941762217,0.9682630582377829,circle,triangle,,NA,,,,,,,,
7,OneBack,NoGo,2.2233144571453884,0.7766855428546116,circle,square,,NA,,,,,,,,
8,OneBack,NoGo,1.8558714877573248,1.1441285122426752,triangle,circle,,NA,,,,,,,,
11,OneBack,OneBack,2.0816455263445484,3.9183544736554516,?,?,circle,right,,,,,,,,
9,OneBack,NoGo,1.8451218838437962,1.1548781161562038,square,circle,,NA,,,,,,,,
10,OneBack,NoGo,1.5485064813772598,1.4514935186227402,triangle,square,,NA,,,,,,,,
12,OneBack,NoGo,2.1321223258717388,0.8678776741282612,triangle,circle,,NA,,,,,,,,
13,OneBack,NoGo,1.5597694483943818,1.4402305516056182,square,circle,,NA,,,,,,,,
14,OneBack,NoGo,1.6334125503162515,1.3665874496837485,circle,square,,NA,,,,,,,,
15,OneBack,NoGo,2.1679271377339795,0.8320728622660205,square,triangle,,NA,,,,,,,,
16,OneBack,OneBack,1.753951205513653,4.246048794486347,?,?,square,left,,,,,,,,
17,OneBack,NoGo,2.241432242463789,0.7585677575362109,triangle,circle,,NA,,,,,,,,
18,OneBack,NoGo,2.0491862896349553,0.9508137103650447,triangle,square,,NA,,,,,,,,
20,OneBack,NoGo,1.7139887270172358,1.2860112729827642,square,triangle,,NA,,,,,,,,
21,OneBack,NoGo,1.765672022146804,1.234327977853196,square,triangle,,NA,,,,,,,,
22,OneBack,NoGo,1.9023536651065895,1.0976463348934105,square,triangle,,NA,,,,,,,,
23,OneBack,NoGo,2.192339392531214,0.8076606074687862,circle,triangle,,NA,,,,,,,,
19,OneBack,OneBack,1.9220746122097472,4.077925387790253,?,?,triangle,right,,,,,,,,
25,OneBack,NoGo,1.5041348205667524,1.4958651794332476,triangle,circle,,NA,,,,,,,,
26,OneBack,NoGo,1.5106748190942074,1.4893251809057926,circle,triangle,,NA,,,,,,,,
27,OneBack,NoGo,2.483229830301326,0.516770169698674,triangle,circle,,NA,,,,,,,,
24,OneBack,OneBack,1.4456294734917812,4.554370526508219,?,?,circle,right,,,,,,,,
28,OneBack,NoGo,1.5280674454974283,1.4719325545025717,circle,triangle,,NA,,,,,,,,
30,OneBack,NoGo,1.5752971418001473,1.4247028581998527,circle,square,,NA,,,,,,,,
31,OneBack,NoGo,1.7479490621696618,1.2520509378303382,triangle,square,,NA,,,,,,,,
32,OneBack,NoGo,2.496400417884269,0.5035995821157311,circle,square,,NA,,,,,,,,
33,OneBack,NoGo,1.5839127966400621,1.4160872033599379,circle,square,,NA,,,,,,,,
29,OneBack,OneBack,1.4834737826263011,4.516526217373698,?,?,square,right,,,,,,,,
35,OneBack,NoGo,2.3750911678795106,0.6249088321204894,circle,triangle,,NA,,,,,,,,
36,OneBack,NoGo,1.7876073570214333,1.2123926429785667,circle,triangle,,NA,,,,,,,,
37,OneBack,NoGo,2.472585278690036,0.527414721309964,circle,triangle,,NA,,,,,,,,
38,OneBack,NoGo,1.7139375924525662,1.2860624075474338,triangle,circle,,NA,,,,,,,,
39,OneBack,NoGo,2.4061832932379,0.5938167067620999,triangle,circle,,NA,,,,,,,,
40,OneBack,NoGo,1.5215579310433134,1.4784420689566866,triangle,circle,,NA,,,,,,,,
34,OneBack,OneBack,2.2266341410997383,3.7733658589002617,?,?,circle,right,,,,,,,,
41,OneBack,NoGo,2.4878035659349322,0.5121964340650678,square,triangle,,NA,,,,,,,,
42,OneBack,NoGo,1.7992561203005117,1.2007438796994883,square,triangle,,NA,,,,,,,,
43,OneBack,NoGo,2.136393023689814,0.8636069763101859,square,circle,,NA,,,,,,,,
49,OneBack,OneBack,2.395985249343473,3.604014750656527,?,?,circle,right,,,,,,,,
44,OneBack,NoGo,2.3963536918160973,0.6036463081839027,square,triangle,,NA,,,,,,,,
45,OneBack,NoGo,2.472499407689808,0.5275005923101919,triangle,circle,,NA,,,,,,,,
46,OneBack,NoGo,1.931164012985946,1.068835987014054,triangle,circle,,NA,,,,,,,,
47,OneBack,NoGo,2.2311227680797425,0.7688772319202575,triangle,circle,,NA,,,,,,,,
48,OneBack,NoGo,2.3964842197380936,0.6035157802619064,circle,square,,NA,,,,,,,,
53,OneBack,OneBack,1.8523749386545736,4.147625061345426,?,?,square,right,,,,,,,,
50,OneBack,NoGo,2.0400576676892435,0.9599423323107565,triangle,circle,,NA,,,,,,,,
51,OneBack,NoGo,1.8398309530643608,1.1601690469356392,square,circle,,NA,,,,,,,,
52,OneBack,NoGo,2.279840323216467,0.720159676783533,circle,square,,NA,,,,,,,,
54,OneBack,NoGo,1.9926821673043134,1.0073178326956866,circle,square,,NA,,,,,,,,
64,OneBack,OneBack,2.313936004922398,3.686063995077602,?,?,square,right,,,,,,,,
55,OneBack,NoGo,2.1373362231084845,0.8626637768915155,circle,square,,NA,,,,,,,,
56,OneBack,NoGo,2.342416382102431,0.6575836178975689,circle,square,,NA,,,,,,,,
57,OneBack,NoGo,2.332454916898344,0.6675450831016558,triangle,circle,,NA,,,,,,,,
3,OneBack,OneBack,1.716828175216756,4.283171824783244,?,?,circle,right,,,,,,,,
58,OneBack,NoGo,2.0065078560614102,0.9934921439385898,circle,triangle,,NA,,,,,,,,
59,OneBack,NoGo,2.364294059752182,0.635705940247818,triangle,circle,,NA,,,,,,,,
60,OneBack,NoGo,2.0817444553729945,0.9182555446270055,circle,triangle,,NA,,,,,,,,
61,OneBack,NoGo,2.416833021473037,0.5831669785269629,circle,square,,NA,,,,,,,,
62,OneBack,NoGo,1.69799734203204,1.30200265796796,circle,square,,NA,,,,,,,,
11,OneBack,OneBack,2.0816455263445484,3.9183544736554516,?,?,square,right,,,,,,,,
63,OneBack,NoGo,1.517437096759124,1.482562903240876,circle,triangle,,NA,,,,,,,,
65,OneBack,NoGo,2.128061355202957,0.871938644797043,circle,square,,NA,,,,,,,,
66,OneBack,NoGo,1.573957312107395,1.426042687892605,triangle,square,,NA,,,,,,,,
67,OneBack,NoGo,2.2737601921745068,0.7262398078254932,triangle,circle,,NA,,,,,,,,
68,OneBack,NoGo,2.296552565171744,0.7034474348282558,circle,square,,NA,,,,,,,,
69,OneBack,NoGo,1.9501026794264187,1.0498973205735813,circle,square,,NA,,,,,,,,
16,OneBack,OneBack,1.753951205513653,4.246048794486347,?,?,circle,left,,,,,,,,
70,OneBack,NoGo,2.4999568829506265,0.5000431170493735,circle,square,,NA,,,,,,,,
72,ZeroBack,NoGo,2.200292712386313,0.7997072876136868,square,circle,,NA,,,,,,,,
73,ZeroBack,NoGo,1.8093773485560725,1.1906226514439275,triangle,square,,NA,,,,,,,,
74,ZeroBack,NoGo,2.219812841595517,0.780187158404483,circle,triangle,,NA,,,,,,,,
75,ZeroBack,NoGo,2.0513469497608425,0.9486530502391575,triangle,circle,,NA,,,,,,,,
76,ZeroBack,NoGo,1.8502152300931716,1.1497847699068284,square,circle,,NA,,,,,,,,
19,OneBack,OneBack,1.9220746122097472,4.077925387790253,?,?,circle,right,,,,,,,,
78,ZeroBack,NoGo,2.0757519333345895,0.9242480666654105,triangle,circle,,NA,,,,,,,,
79,ZeroBack,NoGo,1.7468391175489488,1.2531608824510512,square,triangle,,NA,,,,,,,,
80,ZeroBack,NoGo,1.8317929732015377,1.1682070267984623,triangle,circle,,NA,,,,,,,,
81,ZeroBack,NoGo,1.9052713201093976,1.0947286798906024,square,circle,,NA,,,,,,,,
83,ZeroBack,NoGo,1.7128420606287795,1.2871579393712205,square,triangle,,NA,,,,,,,,
24,OneBack,OneBack,1.4456294734917812,4.554370526508219,?,?,triangle,right,,,,,,,,
84,ZeroBack,NoGo,1.9774759610483539,1.0225240389516461,circle,square,,NA,,,,,,,,
85,ZeroBack,NoGo,1.8254622738017892,1.1745377261982108,square,circle,,NA,,,,,,,,
86,ZeroBack,NoGo,2.474034937885078,0.5259650621149219,circle,square,,NA,,,,,,,,
87,ZeroBack,NoGo,1.7437195943001182,1.2562804056998818,square,triangle,,NA,,,,,,,,
88,ZeroBack,NoGo,1.699901993068797,1.300098006931203,square,circle,,NA,,,,,,,,
89,ZeroBack,NoGo,1.5784442985077507,1.4215557014922493,triangle,square,,NA,,,,,,,,
29,OneBack,OneBack,1.4834737826263011,4.516526217373698,?,?,square,right,,,,,,,,
90,ZeroBack,NoGo,1.7419068469364924,1.2580931530635076,square,circle,,NA,,,,,,,,
91,ZeroBack,NoGo,1.717118901054112,1.282881098945888,square,circle,,NA,,,,,,,,
92,ZeroBack,NoGo,1.7087369214258707,1.2912630785741293,circle,triangle,,NA,,,,,,,,
93,ZeroBack,NoGo,1.8482507350369295,1.1517492649630705,square,triangle,,NA,,,,,,,,
94,ZeroBack,NoGo,1.5421176656708198,1.4578823343291802,square,circle,,NA,,,,,,,,
34,OneBack,OneBack,2.2266341410997383,3.7733658589002617,?,?,circle,right,,,,,,,,
95,ZeroBack,NoGo,2.3052217601754537,0.6947782398245463,triangle,square,,NA,,,,,,,,
96,ZeroBack,NoGo,2.3946890219443207,0.6053109780556793,square,triangle,,NA,,,,,,,,
97,ZeroBack,NoGo,1.5537736043004213,1.4462263956995787,circle,triangle,,NA,,,,,,,,
49,OneBack,OneBack,2.395985249343473,3.604014750656527,?,?,triangle,right,,,,,,,,
98,ZeroBack,NoGo,1.8387718124897607,1.1612281875102393,square,triangle,,NA,,,,,,,,
99,ZeroBack,NoGo,2.4878208247225686,0.5121791752774314,triangle,circle,,NA,,,,,,,,
100,ZeroBack,NoGo,1.9923549814067352,1.0076450185932648,triangle,square,,NA,,,,,,,,
101,ZeroBack,NoGo,1.7894933812663858,1.2105066187336142,circle,square,,NA,,,,,,,,
102,ZeroBack,NoGo,2.0079744133372692,0.9920255866627308,triangle,square,,NA,,,,,,,,
53,OneBack,OneBack,1.8523749386545736,4.147625061345426,?,?,square,right,,,,,,,,
103,ZeroBack,NoGo,1.8186429463370923,1.1813570536629077,square,triangle,,NA,,,,,,,,
104,ZeroBack,NoGo,1.565166805163158,1.434833194836842,circle,square,,NA,,,,,,,,
105,ZeroBack,NoGo,1.9805943235297998,1.0194056764702002,circle,triangle,,NA,,,,,,,,
64,OneBack,OneBack,2.313936004922398,3.686063995077602,?,?,triangle,right,,,,,,,,
106,ZeroBack,NoGo,2.3307304916974694,0.6692695083025306,square,circle,,NA,,,,,,,,
107,ZeroBack,NoGo,1.7211949306331467,1.2788050693668533,circle,square,,NA,,,,,,,,
108,ZeroBack,NoGo,1.6287460969679801,1.3712539030320199,circle,square,,NA,,,,,,,,
110,ZeroBack,NoGo,1.8529689375951972,1.1470310624048028,circle,square,,NA,,,,,,,,
111,ZeroBack,NoGo,2.4949962651431568,0.5050037348568432,triangle,square,,NA,,,,,,,,
112,ZeroBack,NoGo,1.8110207789428858,1.1889792210571142,triangle,square,,NA,,,,,,,,
3,OneBack,OneBack,1.716828175216756,4.283171824783244,?,?,square,right,,,,,,,,
114,ZeroBack,NoGo,2.4693332983017147,0.5306667016982853,circle,triangle,,NA,,,,,,,,
115,ZeroBack,NoGo,2.3319112155746256,0.6680887844253744,square,circle,,NA,,,,,,,,
116,ZeroBack,NoGo,2.4289923419259303,0.5710076580740697,circle,triangle,,NA,,,,,,,,
11,OneBack,OneBack,2.0816455263445484,3.9183544736554516,?,?,triangle,right,,,,,,,,
117,ZeroBack,NoGo,2.3051055208293834,0.6948944791706166,square,circle,,NA,,,,,,,,
118,ZeroBack,NoGo,1.952860425794626,1.047139574205374,triangle,circle,,NA,,,,,,,,
119,ZeroBack,NoGo,2.217709865287581,0.7822901347124191,triangle,square,,NA,,,,,,,,
120,ZeroBack,NoGo,2.1241959343748715,0.8758040656251285,circle,square,,NA,,,,,,,,
122,ZeroBack,NoGo,2.405197360730368,0.594802639269632,triangle,circle,,NA,,,,,,,,
16,OneBack,OneBack,1.753951205513653,4.246048794486347,?,?,triangle,left,,,,,,,,
123,ZeroBack,NoGo,2.1307434521940665,0.8692565478059335,square,circle,,NA,,,,,,,,
124,ZeroBack,NoGo,1.7644448959468408,1.2355551040531592,triangle,square,,NA,,,,,,,,
126,ZeroBack,NoGo,2.4393968895706095,0.5606031104293905,triangle,square,,NA,,,,,,,,
127,ZeroBack,NoGo,1.9554415241706802,1.0445584758293198,square,circle,,NA,,,,,,,,
129,ZeroBack,NoGo,2.2549215321709606,0.7450784678290394,square,triangle,,NA,,,,,,,,
130,ZeroBack,NoGo,2.048761783332064,0.9512382166679361,circle,triangle,,NA,,,,,,,,
19,OneBack,OneBack,1.9220746122097472,4.077925387790253,?,?,triangle,right,,,,,,,,
131,ZeroBack,NoGo,1.6325294508602315,1.3674705491397685,circle,square,,NA,,,,,,,,
133,ZeroBack,NoGo,2.01825750137478,0.9817424986252199,circle,square,,NA,,,,,,,,
134,ZeroBack,NoGo,2.416976556656686,0.5830234433433139,circle,triangle,,NA,,,,,,,,
135,ZeroBack,NoGo,1.6492482485779676,1.3507517514220324,triangle,circle,,NA,,,,,,,,
136,ZeroBack,NoGo,2.4620686366051525,0.5379313633948475,square,triangle,,NA,,,,,,,,
137,ZeroBack,NoGo,2.335742847711519,0.664257152288481,square,triangle,,NA,,,,,,,,
24,OneBack,OneBack,1.4456294734917812,4.554370526508219,?,?,triangle,right,,,,,,,,
138,ZeroBack,NoGo,1.6380033351098353,1.3619966648901647,square,triangle,,NA,,,,,,,,
139,ZeroBack,NoGo,2.4279469657513113,0.5720530342486887,square,circle,,NA,,,,,,,,
0,OneBack,NoGo,2.0115549859774147,0.9884450140225853,triangle,circle,,NA,,,,,,,,
1,OneBack,NoGo,1.6376715345327435,1.3623284654672565,circle,square,,NA,,,,,,,,
2,OneBack,NoGo,2.3999552783490503,0.6000447216509497,circle,square,,NA,,,,,,,,
3,OneBack,NoGo,2.1166037031856497,0.8833962968143503,triangle,circle,,NA,,,,,,,,
5,OneBack,OneBack,2.036645158607477,3.963354841392523,?,?,triangle,left,,,,,,,,
4,OneBack,NoGo,2.166618847013839,0.8333811529861608,triangle,circle,,NA,,,,,,,,
6,OneBack,NoGo,1.6785870571666504,1.3214129428333496,circle,square,,NA,,,,,,,,
7,OneBack,NoGo,2.470571358320361,0.529428641679639,triangle,square,,NA,,,,,,,,
8,OneBack,OneBack,1.2366957472941926,4.763304252705807,?,?,triangle,left,,,,,,,,
9,OneBack,NoGo,1.8176925406442979,1.1823074593557021,circle,triangle,,NA,,,,,,,,
10,OneBack,NoGo,1.865493940196847,1.134506059803153,circle,square,,NA,,,,,,,,
12,OneBack,NoGo,1.9276380799312736,1.0723619200687264,square,circle,,NA,,,,,,,,
13,OneBack,NoGo,1.9555616600192647,1.0444383399807353,square,circle,,NA,,,,,,,,
